,Incident_Address_Street_Number,Incident_Address_Street_Name,Incident_Address,Incident_Address_Zip,Incident_Address_Borough,Complaint_Type_311,Descriptor_1_311,Date_Received,Latitude,Longitude,NTA,UHF_42
55022,722,10 AVENUE,722 10 AVENUE,10019,Manhattan,Indoor Air Quality,Dust from Construction,2018-04-12,40.764402000000004,-73.991979,Clinton,chelsea - clinton
55091,138,HAVEN AVENUE,138 HAVEN AVENUE,10032,Manhattan,Indoor Air Quality,Dust from Construction,2018-06-27,40.845596,-73.94243399999999,Washington Heights South,washington heights
55096,110,WEST 81 STREET,110 WEST 81 STREET,10024,Manhattan,Indoor Air Quality,Dust from Construction,2017-09-22,40.783506,-73.975171,Upper West Side,upper west side
55098,8685,15 AVENUE,8685 15 AVENUE,11228,Brooklyn,Indoor Air Quality,Dust from Construction,2018-03-18,40.609451,-74.01153199999999,Bath Beach,bensonhurst - bay ridge
55122,738,EAST 6 STREET,738 EAST 6 STREET,10009,Manhattan,Indoor Air Quality,Dust from Construction,2018-04-27,40.722938,-73.97795699999999,Lower East Side,union square - lower east side
55133,444,EAST 86 STREET,444 EAST 86 STREET,10028,Manhattan,Indoor Air Quality,Dust from Construction,2018-06-27,40.776185,-73.947751,Yorkville,upper east side
55143,67,HANSON PLACE,67 HANSON PLACE,11217,Brooklyn,Indoor Air Quality,Dust from Construction,2018-01-24,40.685452000000005,-73.974897,Fort Greene,downtown - heights - slope
55174,61,EAST 7 STREET,61 EAST 7 STREET,10003,Manhattan,Indoor Air Quality,Dust from Construction,2018-02-10,40.7276,-73.98720300000001,East Village,union square - lower east side
55189,301,BROADWAY,301 BROADWAY,11211,Brooklyn,Indoor Air Quality,Dust from Construction,2018-06-06,40.708377,-73.957741,North Side-South Side,greenpoint
55237,26,JANE STREET,26 JANE STREET,10014,Manhattan,Indoor Air Quality,Dust from Construction,2018-03-29,40.738127,-74.003273,West Village,greenwich village - soho
55270,5,WEST 95 STREET,5 WEST 95 STREET,10025,Manhattan,Indoor Air Quality,Dust from Construction,2018-06-09,40.791158,-73.965551,Upper West Side,upper west side
55289,329,EAST 6 STREET,329 EAST 6 STREET,10003,Manhattan,Indoor Air Quality,Dust from Construction,2018-03-29,40.727059000000004,-73.987701,East Village,union square - lower east side
55316,258,HALSEY STREET,258 HALSEY STREET,11216,Brooklyn,Indoor Air Quality,Dust from Construction,2017-12-06,40.682562,-73.943206,Bedford,bedford stuyvesant - crown heights
55330,22-55,33 STREET,22-55 33 STREET,11105,Queens,Indoor Air Quality,Dust from Construction,2017-11-29,40.774474,-73.910691,Steinway,long island city - astoria
55367,97 1/2,CLAY STREET,97 1/2 CLAY STREET,11222,Brooklyn,Indoor Air Quality,Dust from Construction,2018-02-13,40.736703999999996,-73.954043,Greenpoint,greenpoint
55418,6301,23 AVENUE,6301 23 AVENUE,11204,Brooklyn,Indoor Air Quality,Dust from Construction,2017-10-02,40.61357,-73.978072,Bensonhurst East,borough park
55455,91-10,32 AVENUE,91-10 32 AVENUE,11369,Queens,Indoor Air Quality,Dust from Construction,2018-08-08,40.758576,-73.877179,Jackson Heights,west queens
55480,400,WEST 14 STREET,400 WEST 14 STREET,10014,Manhattan,Indoor Air Quality,Dust from Construction,2018-03-02,40.741071999999996,-74.005676,West Village,greenwich village - soho
55511,56,HEMLOCK STREET,56 HEMLOCK STREET,11208,Brooklyn,Indoor Air Quality,Dust from Construction,2018-02-13,40.688604,-73.872303,Cypress Hills-City Line,east new york
55532,24-39,38 STREET,24-39 38 STREET,11103,Queens,Indoor Air Quality,Dust from Construction,2018-07-09,40.768505,-73.912338,Astoria,long island city - astoria
55538,382,CPW,382 CPW,10025,Manhattan,Indoor Air Quality,Dust from Construction,2017-10-13,40.793479999999995,-73.965673,Upper West Side,upper west side
55540,446,44 STREET,446 44 STREET,11220,Brooklyn,Indoor Air Quality,Dust from Construction,2017-12-06,40.649144,-74.007979,Sunset Park West,sunset park
55564,623,MANIDA STREET,623 MANIDA STREET,10474,Bronx,Indoor Air Quality,Dust from Construction,2018-03-22,40.812616999999996,-73.887917,Hunts Point,hunts point - mott haven
55584,722,10 AVENUE,722 10 AVENUE,10019,Manhattan,Indoor Air Quality,Dust from Construction,2018-04-12,40.764402000000004,-73.991979,Clinton,chelsea - clinton
55625,165,EAST 19 STREET,165 EAST 19 STREET,11226,Brooklyn,Indoor Air Quality,Dust from Construction,2018-04-19,40.645663,-73.961381,Flatbush,east flatbush - flatbush
55715,301,BROADWAY,301 BROADWAY,11211,Brooklyn,Indoor Air Quality,Dust from Construction,2018-06-20,40.708377,-73.957741,North Side-South Side,greenpoint
55729,167,WEST 83 STREET,167 WEST 83 STREET,10024,Manhattan,Indoor Air Quality,Dust from Construction,2018-01-28,40.785287,-73.975358,Upper West Side,upper west side
55739,147,BLEEKER STREET,147 BLEEKER STREET,11221,Brooklyn,Indoor Air Quality,Dust from Construction,2018-06-13,40.696258,-73.92012199999999,Bushwick South,williamsburg - bushwick
55772,306,CLERMONT AVENUE,306 CLERMONT AVENUE,11205,Brooklyn,Indoor Air Quality,Dust from Construction,2018-02-22,40.688693,-73.969981,Fort Greene,downtown - heights - slope
55776,149,MANHATTAN AVENUE,149 MANHATTAN AVENUE,10025,Manhattan,Indoor Air Quality,Dust from Construction,2018-06-19,40.799078,-73.96118,Morningside Heights,upper west side
55791,182,PROSPECT PARK WEST,182 PROSPECT PARK WEST,11215,Brooklyn,Indoor Air Quality,Dust from Construction,2018-08-10,40.661974,-73.979055,Park Slope-Gowanus,downtown - heights - slope
55797,475,LOCKE STREET,475 LOCKE STREET,11208,Brooklyn,Indoor Air Quality,Dust from Construction,2018-01-26,40.656348,-73.87567,East New York,east new york
55833,942,FLUSHING AVENUE,942 FLUSHING AVENUE,11206,Brooklyn,Indoor Air Quality,Dust from Construction,2018-09-27,40.702774,-73.93368199999999,Bushwick South,williamsburg - bushwick
55869,8685,15 AVENUE,8685 15 AVENUE,11228,Brooklyn,Indoor Air Quality,Dust from Construction,2018-03-18,40.609451,-74.01153199999999,Bath Beach,bensonhurst - bay ridge
55902,1213,AVENUE Z,1213 AVENUE Z,11235,Brooklyn,Indoor Air Quality,Dust from Construction,2018-07-20,40.587653,-73.957289,Homecrest,coney island - sheepshead bay
55927,611,5 AVENUE,611 5 AVENUE,10022,Manhattan,Indoor Air Quality,Dust from Construction,2018-09-15,40.758002000000005,-73.977577,Midtown-Midtown South,gramercy park - murray hill
55969,611,5 AVENUE,611 5 AVENUE,10022,Manhattan,Indoor Air Quality,Dust from Construction,2018-07-31,40.758002000000005,-73.977577,Midtown-Midtown South,gramercy park - murray hill
55979,408,WEST 39 STREET,408 WEST 39 STREET,10018,Manhattan,Indoor Air Quality,Dust from Construction,2018-05-29,40.756728,-73.994506,Clinton,chelsea - clinton
55983,1460,PARKCHESTER ROAD,1460 PARKCHESTER ROAD,10462,Bronx,Indoor Air Quality,Dust from Construction,2018-10-15,40.836506,-73.85951899999999,Parkchester,pelham - throgs neck
56016,35-38,34 STREET,35-38 34 STREET,11106,Queens,Indoor Air Quality,Dust from Construction,2018-09-22,40.756356,-73.92664,Astoria,long island city - astoria
56019,,,,10024,Manhattan,Indoor Air Quality,Dust from Construction,2018-01-11,,,,upper west side
56029,162,DECATUR STREET,162 DECATUR STREET,11233,Brooklyn,Indoor Air Quality,Dust from Construction,2018-01-11,40.681067999999996,-73.936649,Stuyvesant Heights,bedford stuyvesant - crown heights
56041,,,,10017,Manhattan,Indoor Air Quality,Dust from Construction,2018-01-23,,,,gramercy park - murray hill
56061,380,SECOND AVENUE,380 SECOND AVENUE,10010,Manhattan,Indoor Air Quality,Dust from Construction,2018-06-29,40.737124,-73.981449,Gramercy,gramercy park - murray hill
56114,59,EAST 3 STREET,59 EAST 3 STREET,10003,Manhattan,Indoor Air Quality,Dust from Construction,2018-09-12,40.725188,-73.988917,East Village,union square - lower east side
56127,97,CLAY STREET,97 CLAY STREET,11222,Brooklyn,Indoor Air Quality,Dust from Construction,2018-02-02,40.736703999999996,-73.954043,Greenpoint,greenpoint
56131,24,JANE STREET,24 JANE STREET,10014,Manhattan,Indoor Air Quality,Dust from Construction,2018-05-29,40.738127,-74.003194,West Village,greenwich village - soho
56146,693,10 AVENUE,693 10 AVENUE,10036,Manhattan,Indoor Air Quality,Dust from Construction,2018-08-16,40.763161,-73.992917,Clinton,chelsea - clinton
56170,1233,MADISON STREET,1233 MADISON STREET,11221,Brooklyn,Indoor Air Quality,Dust from Construction,2018-04-12,40.69453,-73.91361500000001,Bushwick North,williamsburg - bushwick
56171,653,9 AVENUE,653 9 AVENUE,10036,Manhattan,Indoor Air Quality,Dust from Construction,2018-04-20,40.760697,-73.99099,Clinton,chelsea - clinton
56203,1325,5 AVENUE,1325 5 AVENUE,10029,Manhattan,Indoor Air Quality,Dust from Construction,2018-02-21,40.797706,-73.948608,East Harlem South,east harlem
56220,730,5 AVENUE,730 5 AVENUE,10019,Manhattan,Indoor Air Quality,Dust from Construction,2018-09-19,40.762634999999996,-73.974222,Midtown-Midtown South,chelsea - clinton
56250,11-50,31 AVENUE,11-50 31 AVENUE,11106,Queens,Indoor Air Quality,Dust from Construction,2018-09-17,40.769159,-73.934327,Old Astoria,long island city - astoria
56277,47,CLINTON STREET,47 CLINTON STREET,10002,Manhattan,Indoor Air Quality,Dust from Construction,2018-11-30,40.719783,-73.98472199999999,Chinatown,lower east side
56356,16,SHERLOCK PLACE,16 SHERLOCK PLACE,11233,Brooklyn,Indoor Air Quality,Dust from Construction,2018-05-14,40.676876,-73.907083,Ocean Hill,bedford stuyvesant - crown heights
56361,332,EAST 9 STREET,332 EAST 9 STREET,10003,Manhattan,Indoor Air Quality,Dust from Construction,2018-11-22,40.728797,-73.986351,East Village,union square - lower east side
56433,250,7 AVENUE,250 7 AVENUE,10001,Manhattan,Indoor Air Quality,Dust from Construction,2018-12-04,40.745019,-73.994984,Hudson Yards-Chelsea-Flatiron-Union Square,chelsea - clinton
56471,717,COSTER STREET,717 COSTER STREET,10474,Bronx,Indoor Air Quality,Dust from Construction,2018-09-26,40.814908,-73.887548,Hunts Point,hunts point - mott haven
56503,30,THIRD AVENUE,30 THIRD AVENUE,11217,Brooklyn,Indoor Air Quality,Dust from Construction,2018-05-03,40.68581,-73.980385,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,downtown - heights - slope
56507,722,10 AVENUE,722 10 AVENUE,10019,Manhattan,Indoor Air Quality,Dust from Construction,2018-04-13,40.764402000000004,-73.991979,Clinton,chelsea - clinton
56549,90,JOHN STREET,90 JOHN STREET,10038,Manhattan,Indoor Air Quality,Dust from Construction,2018-12-12,40.708172999999995,-74.00646400000001,Battery Park City-Lower Manhattan,lower manhattan
56574,8701,4 Ave,8701 4 Ave,11209,Brooklyn,Indoor Air Quality,Dust from Construction,2018-10-25,40.621907,-74.028706,Bay Ridge,bensonhurst - bay ridge
56635,123,MADISON STREET,123 MADISON STREET,10002,Manhattan,Indoor Air Quality,Dust from Construction,2019-02-02,40.712342,-73.994055,Chinatown,lower east side
56650,,,,11101,Queens,Indoor Air Quality,Dust from Construction,2018-05-02,,,,long island city - astoria
56659,411,14 STREET,411 14 STREET,11215,Brooklyn,Indoor Air Quality,Dust from Construction,2018-11-10,40.663251,-73.98276,Park Slope-Gowanus,downtown - heights - slope
56670,924,MYRTLE AVENUE,924 MYRTLE AVENUE,11206,Brooklyn,Indoor Air Quality,Dust from Construction,2018-11-14,40.69585,-73.94502299999999,Bedford,williamsburg - bushwick
56671,363,MANHATTAN AVENUE,363 MANHATTAN AVENUE,10026,Manhattan,Indoor Air Quality,Dust from Construction,2018-11-30,40.80458,-73.957164,Central Harlem South,central harlem - morningside heights
56685,341,LENOX ROAD,341 LENOX ROAD,11226,Brooklyn,Indoor Air Quality,Dust from Construction,2018-06-25,40.654271,-73.948222,Erasmus,east flatbush - flatbush
56719,188,JAVA STREET,188 JAVA STREET,11222,Brooklyn,Indoor Air Quality,Dust from Construction,2018-12-10,40.73173,-73.95317,Greenpoint,greenpoint
56810,99,CLAY STREET,99 CLAY STREET,11222,Brooklyn,Indoor Air Quality,Dust from Construction,2018-12-03,40.736709999999995,-73.953978,Greenpoint,greenpoint
56824,97,CLAY STREET,97 CLAY STREET,11222,Brooklyn,Indoor Air Quality,Dust from Construction,2018-12-03,40.736703999999996,-73.954043,Greenpoint,greenpoint
56833,1220,OCEAN AVENUE,1220 OCEAN AVENUE,11230,Brooklyn,Indoor Air Quality,Dust from Construction,2018-10-12,40.632292,-73.957642,Flatbush,borough park
56893,611,5 AVENUE,611 5 AVENUE,10022,Manhattan,Indoor Air Quality,Dust from Construction,2018-10-30,40.758002000000005,-73.977577,Midtown-Midtown South,gramercy park - murray hill
56909,44-35,COLDEN STREET,44-35 COLDEN STREET,11355,Queens,Indoor Air Quality,Dust from Construction,2018-11-21,40.751397999999995,-73.823844,Flushing,flushing - clearview
56961,32,ARDEN STREET,32 ARDEN STREET,10040,Manhattan,Indoor Air Quality,Dust from Construction,2019-02-01,40.861896,-73.92711700000001,Washington Heights North,washington heights
57042,110,BEDFORD STREET,110 BEDFORD STREET,10014,Manhattan,Indoor Air Quality,Dust from Construction,2019-01-16,40.732867999999996,-74.00569,West Village,greenwich village - soho
57043,19,SEAMAN AVENUE,19 SEAMAN AVENUE,10034,Manhattan,Indoor Air Quality,Dust from Construction,2019-03-05,40.866744,-73.927274,Marble Hill-Inwood,washington heights
57083,601,SURF AVENUE,601 SURF AVENUE,11224,Brooklyn,Indoor Air Quality,Dust from Construction,2018-09-04,40.5752,-73.975788,West Brighton,coney island - sheepshead bay
57117,23-31,29 STREET,23-31 29 STREET,11105,Queens,Indoor Air Quality,Dust from Construction,2018-08-17,40.774415999999995,-73.914627,Steinway,long island city - astoria
57123,3723,18 AVENUE,3723 18 AVENUE,11218,Brooklyn,Indoor Air Quality,Dust from Construction,2019-02-17,40.634842,-73.968467,Flatbush,borough park
57127,320,EAST 58 STREET,320 EAST 58 STREET,10022,Manhattan,Indoor Air Quality,Dust from Construction,2018-09-04,40.759496999999996,-73.963672,Turtle Bay-East Midtown,gramercy park - murray hill
57183,516,VANDALIA AVENUE,516 VANDALIA AVENUE,11239,Brooklyn,Indoor Air Quality,Dust from Construction,2018-08-26,40.655427,-73.873963,East New York,canarsie - flatlands
57211,58-01,JUNCTION BOULEVARD,58-01 JUNCTION BOULEVARD,11373,Queens,Indoor Air Quality,Dust from Construction,2018-10-18,40.735894,-73.865439,Corona,west queens
57218,980,EAST 79 STREET,980 EAST 79 STREET,11236,Brooklyn,Indoor Air Quality,Dust from Construction,2018-10-19,40.633685,-73.912587,Canarsie,canarsie - flatlands
57337,32,ARDEN STREET,32 ARDEN STREET,10040,Manhattan,Indoor Air Quality,Dust from Construction,2019-02-22,40.861896,-73.92711700000001,Washington Heights North,washington heights
57346,169,EAST 105 STREET,169 EAST 105 STREET,10029,Manhattan,Indoor Air Quality,Dust from Construction,2019-03-04,40.791258,-73.94600200000001,East Harlem South,east harlem
57369,462,FIRST AVENUE,462 FIRST AVENUE,10016,Manhattan,Indoor Air Quality,Dust from Construction,2019-02-07,40.739497,-73.976624,Murray Hill-Kips Bay,gramercy park - murray hill
57387,24,ST MARKS PLACE,24 ST MARKS PLACE,10003,Manhattan,Indoor Air Quality,Dust from Construction,2018-10-24,40.728970000000004,-73.988563,East Village,union square - lower east side
57405,311,WEST 21 STREET,311 WEST 21 STREET,10011,Manhattan,Indoor Air Quality,Dust from Construction,2018-10-18,40.744278,-74.00004,Hudson Yards-Chelsea-Flatiron-Union Square,chelsea - clinton
57409,24-39,38 STREET,24-39 38 STREET,11103,Queens,Indoor Air Quality,Dust from Construction,2019-02-16,40.768505,-73.912338,Astoria,long island city - astoria
57474,127,DUPONT STREET,127 DUPONT STREET,11222,Brooklyn,Indoor Air Quality,Dust from Construction,2018-12-10,40.735928,-73.954668,Greenpoint,greenpoint
57479,44,GRAND STREET,44 GRAND STREET,10013,Manhattan,Indoor Air Quality,Dust from Construction,2019-05-07,40.722559000000004,-74.004102,SoHo-TriBeCa-Civic Center-Little Italy,greenwich village - soho
57503,174,WEST 76 STREET,174 WEST 76 STREET,10023,Manhattan,Indoor Air Quality,Dust from Construction,2018-11-05,40.780803000000006,-73.978837,Upper West Side,upper west side
57555,218,74 STREET,218 74 STREET,11209,Brooklyn,Indoor Air Quality,Dust from Construction,2019-03-04,40.632609,-74.029446,Bay Ridge,bensonhurst - bay ridge
57574,624,WEST 139 STREET,624 WEST 139 STREET,10031,Manhattan,Indoor Air Quality,Dust from Construction,2019-04-09,40.822952,-73.953976,Hamilton Heights,washington heights
57612,150,WEST 82 STREET,150 WEST 82 STREET,10024,Manhattan,Indoor Air Quality,Dust from Construction,2019-05-02,40.784499,-73.97550600000001,Upper West Side,upper west side
57634,99,CLAY STREET,99 CLAY STREET,11222,Brooklyn,Indoor Air Quality,Dust from Construction,2018-11-08,40.736709999999995,-73.953978,Greenpoint,greenpoint
57643,383,1 AVENUE,383 1 AVENUE,10010,Manhattan,Indoor Air Quality,Dust from Construction,2019-06-03,40.736354999999996,-73.978797,Gramercy,gramercy park - murray hill
57714,901,AVENUE H,901 AVENUE H,11230,Brooklyn,Indoor Air Quality,Dust from Construction,2019-04-19,40.629358,-73.967864,Flatbush,borough park
57742,6301,23 AVENUE,6301 23 AVENUE,11204,Brooklyn,Indoor Air Quality,Dust from Construction,2019-03-14,40.61357,-73.978072,Bensonhurst East,borough park
57760,47,CLINTON STREET,47 CLINTON STREET,10002,Manhattan,Indoor Air Quality,Dust from Construction,2019-02-13,40.719783,-73.98472199999999,Chinatown,lower east side
57762,421,EAST 116 STREET,421 EAST 116 STREET,10029,Manhattan,Indoor Air Quality,Dust from Construction,2019-03-20,40.795596999999994,-73.93442399999999,East Harlem North,east harlem
57774,560,HANCOCK STREET,560 HANCOCK STREET,11233,Brooklyn,Indoor Air Quality,Dust from Construction,2019-06-23,40.684464,-73.933192,Stuyvesant Heights,bedford stuyvesant - crown heights
57795,132-40,SANFORD AVENUE,132-40 SANFORD AVENUE,11355,Queens,Indoor Air Quality,Dust from Construction,2019-03-24,40.755093,-73.832132,Flushing,flushing - clearview
57816,355,16 STREET,355 16 STREET,11215,Brooklyn,Indoor Air Quality,Dust from Construction,2019-01-08,40.66231,-73.98431,Park Slope-Gowanus,downtown - heights - slope
57830,417,WEST 144 STREET,417 WEST 144 STREET,10031,Manhattan,Indoor Air Quality,Dust from Construction,2019-01-08,40.823777,-73.946225,Hamilton Heights,washington heights
57865,148,FREEMAN STREET,148 FREEMAN STREET,11222,Brooklyn,Indoor Air Quality,Dust from Construction,2019-01-29,40.734342,-73.956007,Greenpoint,greenpoint
57884,178,LUDLOW STREET,178 LUDLOW STREET,10002,Manhattan,Indoor Air Quality,Dust from Construction,2019-04-05,40.721767,-73.987492,Chinatown,lower east side
57890,,,,10011,Manhattan,Indoor Air Quality,Dust from Construction,2019-02-23,,,,chelsea - clinton
57907,497,THIRD AVENUE,497 THIRD AVENUE,10016,Manhattan,Indoor Air Quality,Dust from Construction,2019-04-05,40.745387,-73.97835400000001,Murray Hill-Kips Bay,gramercy park - murray hill
57912,181,73 STREET,181 73 STREET,11209,Brooklyn,Indoor Air Quality,Dust from Construction,2019-05-10,40.633703000000004,-74.03084799999999,Bay Ridge,bensonhurst - bay ridge
57914,92,HALL STREET,92 HALL STREET,11205,Brooklyn,Indoor Air Quality,Dust from Construction,2019-05-31,40.695175,-73.96627099999999,Clinton Hill,downtown - heights - slope
57923,3900,KINGS HIGHWAY,3900 KINGS HIGHWAY,11234,Brooklyn,Indoor Air Quality,Dust from Construction,2019-06-19,40.622765,-73.93603399999999,Flatlands,canarsie - flatlands
57932,87-87,171 STREET,87-87 171 STREET,11432,Queens,Indoor Air Quality,Dust from Construction,2019-06-12,40.710574,-73.790497,Jamaica,jamaica
57971,520,BEACH 19 STREET,520 BEACH 19 STREET,11691,Queens,Indoor Air Quality,Dust from Construction,2019-04-30,40.599959999999996,-73.752255,Far Rockaway-Bayswater,rockaway
57978,9920,4 AVENUE,9920 4 AVENUE,11209,Brooklyn,Indoor Air Quality,Dust from Construction,2019-01-31,40.613240000000005,-74.033313,Bay Ridge,bensonhurst - bay ridge
58045,24-39,38 STREET,24-39 38 STREET,11103,Queens,Indoor Air Quality,Dust from Construction,2019-07-23,40.768505,-73.912338,Astoria,long island city - astoria
58101,421,EAST  116 STREET,421 EAST  116 STREET,10029,Manhattan,Indoor Air Quality,Dust from Construction,2019-07-10,40.795596999999994,-73.93442399999999,East Harlem North,east harlem
58152,315,EAST 86 STREET,315 EAST 86 STREET,10028,Manhattan,Indoor Air Quality,Dust from Construction,2019-04-17,40.777633,-73.951144,Yorkville,upper east side
58157,85-31,168 PLACE,85-31 168 PLACE,11432,Queens,Indoor Air Quality,Dust from Construction,2019-07-29,40.713516999999996,-73.795458,Briarwood-Jamaica Hills,jamaica
58161,70-00,AUSTIN STREET,70-00 AUSTIN STREET,11375,Queens,Indoor Air Quality,Dust from Construction,2019-03-13,40.720892,-73.846811,Forest Hills,ridgewood -forest hills
58184,130-00,SHOREFRONT PARKWAY,130-00 SHOREFRONT PARKWAY,11694,Queens,Indoor Air Quality,Dust from Construction,2019-04-08,,,,rockaway
58264,415,EAST   16 STREET,415 EAST   16 STREET,11226,Brooklyn,Indoor Air Quality,Dust from Construction,2019-09-27,40.640415000000004,-73.96331500000001,Flatbush,east flatbush - flatbush
58277,638,MONROE STREET,638 MONROE STREET,11221,Brooklyn,Indoor Air Quality,Dust from Construction,2019-03-30,40.68765,-73.931562,Stuyvesant Heights,williamsburg - bushwick
58282,54-16,83 STREET,54-16 83 STREET,11373,Queens,Indoor Air Quality,Dust from Construction,2019-09-16,40.731342,-73.882039,Elmhurst,west queens
58296,24-39,38 STREET,24-39 38 STREET,11103,Queens,Indoor Air Quality,Dust from Construction,2019-06-24,40.768505,-73.912338,Astoria,long island city - astoria
58314,16,TEN EYCK STREET,16 TEN EYCK STREET,11206,Brooklyn,Indoor Air Quality,Dust from Construction,2019-09-21,40.709584,-73.950047,East Williamsburg,williamsburg - bushwick
58318,188,JAVA STREET,188 JAVA STREET,11222,Brooklyn,Indoor Air Quality,Dust from Construction,2019-05-22,40.73173,-73.95317,Greenpoint,greenpoint
58363,264,ROCHESTER AVENUE,264 ROCHESTER AVENUE,11213,Brooklyn,Indoor Air Quality,Dust from Construction,2019-08-31,40.669713,-73.92826099999999,Crown Heights North,bedford stuyvesant - crown heights
58369,753,MANHATTAN AVENUE,753 MANHATTAN AVENUE,11222,Brooklyn,Indoor Air Quality,Dust from Construction,2019-05-03,40.726581,-73.952401,Greenpoint,greenpoint
58375,181,PROSPECT PARK WEST,181 PROSPECT PARK WEST,11215,Brooklyn,Indoor Air Quality,Dust from Construction,2019-10-17,40.661974,-73.979055,Park Slope-Gowanus,downtown - heights - slope
58406,1309,5 AVENUE,1309 5 AVENUE,10029,Manhattan,Indoor Air Quality,Dust from Construction,2019-05-02,40.797309000000006,-73.948901,East Harlem South,east harlem
58455,1390,VIELE AVENUE,1390 VIELE AVENUE,10474,Bronx,Indoor Air Quality,Dust from Construction,2019-11-13,40.807457,-73.880296,Hunts Point,hunts point - mott haven
58467,133-32,114 PLACE,133-32 114 PLACE,11420,Queens,Indoor Air Quality,Dust from Construction,2019-10-01,40.67288,-73.825014,South Ozone Park,southwest queens
58483,711,NOSTRAND AVENUE,711 NOSTRAND AVENUE,11216,Brooklyn,Indoor Air Quality,Dust from Construction,2019-05-31,40.67295,-73.950201,Crown Heights North,bedford stuyvesant - crown heights
58539,357,EAST 57 STREET,357 EAST 57 STREET,10022,Manhattan,Indoor Air Quality,Dust from Construction,2019-09-17,40.758644,-73.96369399999999,Turtle Bay-East Midtown,gramercy park - murray hill
58546,3270,HULL AVENUE,3270 HULL AVENUE,10467,Bronx,Indoor Air Quality,Dust from Construction,2019-11-11,40.876036,-73.874998,Norwood,fordham - bronx pk
58558,200,BRADHURST AVENUE,200 BRADHURST AVENUE,10039,Manhattan,Indoor Air Quality,Dust from Construction,2019-06-07,40.827342,-73.93990600000001,Central Harlem North-Polo Grounds,central harlem - morningside heights
58565,334,WEST 47 STREET,334 WEST 47 STREET,10036,Manhattan,Indoor Air Quality,Dust from Construction,2019-11-29,40.760869,-73.98859300000001,Clinton,chelsea - clinton
58580,1685,1 AVENUE,1685 1 AVENUE,10128,Manhattan,Indoor Air Quality,Dust from Construction,2019-10-09,40.777857,-73.948674,Yorkville,upper east side
58582,2160,MATTHEWS AVENUE,2160 MATTHEWS AVENUE,10462,Bronx,Indoor Air Quality,Dust from Construction,2019-10-19,40.855583,-73.862887,Pelham Parkway,pelham - throgs neck
58598,901,DREW STREET,901 DREW STREET,11208,Brooklyn,Indoor Air Quality,Dust from Construction,2019-11-14,40.667414,-73.86035799999999,East New York,east new york
58614,120,RIVERSIDE DRIVE,120 RIVERSIDE DRIVE,10024,Manhattan,Indoor Air Quality,Dust from Construction,2019-10-22,40.788540999999995,-73.98089300000001,Upper West Side,upper west side
58621,52,WEST 75 STREET,52 WEST 75 STREET,10023,Manhattan,Indoor Air Quality,Dust from Construction,2019-09-12,40.778777000000005,-73.975996,Upper West Side,upper west side
58677,140,WEST   71 STREET,140 WEST   71 STREET,10023,Manhattan,Indoor Air Quality,Dust from Construction,2019-09-21,40.777389,-73.980835,Lincoln Square,upper west side
58734,328,WEST   15 STREET,328 WEST   15 STREET,10011,Manhattan,Indoor Air Quality,Dust from Construction,2019-12-23,40.74085,-74.003006,Hudson Yards-Chelsea-Flatiron-Union Square,chelsea - clinton
58747,288,BAY 38 STREET,288 BAY 38 STREET,11214,Brooklyn,Indoor Air Quality,Dust from Construction,2020-01-10,40.592717,-73.994253,Bensonhurst East,bensonhurst - bay ridge
58795,942,ATLANTIC AVENUE,942 ATLANTIC AVENUE,11238,Brooklyn,Indoor Air Quality,Dust from Construction,2019-07-15,40.680797,-73.962944,Prospect Heights,bedford stuyvesant - crown heights
58804,1,5 AVENUE,1 5 AVENUE,10003,Manhattan,Indoor Air Quality,Dust from Construction,2019-08-09,40.731913,-73.996587,West Village,union square - lower east side
58811,1474,BUSHWICK AVENUE,1474 BUSHWICK AVENUE,11207,Brooklyn,Indoor Air Quality,Dust from Construction,2019-09-03,40.683397,-73.907438,Bushwick South,east new york
58848,11,BROADWAY,11 BROADWAY,10004,Manhattan,Indoor Air Quality,Dust from Construction,2019-09-12,40.705354,-74.013731,Battery Park City-Lower Manhattan,lower manhattan
58851,98-41,QUEENS BOULEVARD,98-41 QUEENS BOULEVARD,11374,Queens,Indoor Air Quality,Dust from Construction,2019-09-13,40.728063,-73.85664799999999,Forest Hills,ridgewood -forest hills
58873,2881,VALENTINE AVENUE,2881 VALENTINE AVENUE,10457,Bronx,Indoor Air Quality,Dust from Construction,2020-01-29,40.870075,-73.888959,Bedford Park-Fordham North,crotona -tremont
58886,256,MELROSE STREET,256 MELROSE STREET,11206,Brooklyn,Indoor Air Quality,Dust from Construction,2019-08-22,40.701836,-73.929867,Bushwick South,williamsburg - bushwick
58897,25-05,37 AVENUE,25-05 37 AVENUE,11101,Queens,Indoor Air Quality,Dust from Construction,2020-01-23,40.756890999999996,-73.934523,Queensbridge-Ravenswood-Long Island City,long island city - astoria
58914,40-52,MAIN STREET,40-52 MAIN STREET,11354,Queens,Indoor Air Quality,Dust from Construction,2020-01-23,40.758449,-73.829601,Flushing,flushing - clearview
58941,21-78,35 STREET,21-78 35 STREET,11105,Queens,Indoor Air Quality,Dust from Construction,2019-08-23,40.775405,-73.90826,Steinway,long island city - astoria
