,Incident_Address_Street_Number,Incident_Address_Street_Name,Incident_Address,Incident_Address_Zip,Incident_Address_Borough,Complaint_Type_311,Descriptor_1_311,Date_Received,Latitude,Longitude,NTA,UHF_42
1747,44,NOEL AVENUE,44 NOEL AVENUE,11229,Brooklyn,Mold,Public Complaint - Comm Location,2014-01-14,40.587852000000005,-73.923459,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,coney island - sheepshead bay
1762,149-11,83 STREET,149-11 83 STREET,11414,Queens,Mold,Public Complaint - Comm Location,2014-01-15,40.669031,-73.851988,Lindenwood-Howard Beach,southwest queens
1769,147,WEST 43 STREET,147 WEST 43 STREET,10036,Manhattan,Mold,Public Complaint - Comm Location,2014-01-15,40.756021999999994,-73.984808,Midtown-Midtown South,chelsea - clinton
1781,201,BRIGHTON 1 ROAD,201 BRIGHTON 1 ROAD,11235,Brooklyn,Mold,Public Complaint - Comm Location,2014-01-15,40.57542,-73.966623,Brighton Beach,coney island - sheepshead bay
1788,327,WEST 11 STREET,327 WEST 11 STREET,10014,Manhattan,Mold,Public Complaint - Comm Location,2014-01-16,40.735637,-74.00747700000001,West Village,greenwich village - soho
1795,2005,CONEY ISLAND AVENUE,2005 CONEY ISLAND AVENUE,11223,Brooklyn,Mold,Public Complaint - Comm Location,2012-02-16,40.608496,-73.96208,Homecrest,coney island - sheepshead bay
1801,600,WEST 161 STREET,600 WEST 161 STREET,10032,Manhattan,Mold,Public Complaint - Comm Location,2014-01-16,40.836665,-73.943331,Washington Heights South,washington heights
1818,271,MADISON AVENUE,271 MADISON AVENUE,10016,Manhattan,Mold,Public Complaint - Comm Location,2011-03-11,40.75124,-73.980416,Murray Hill-Kips Bay,gramercy park - murray hill
1824,179,MADISON AVENUE,179 MADISON AVENUE,10016,Manhattan,Mold,Public Complaint - Comm Location,2014-01-17,40.747529,-73.983121,Midtown-Midtown South,gramercy park - murray hill
1839,21-01,51 AVENUE,21-01 51 AVENUE,11101,Queens,Mold,Public Complaint - Comm Location,2014-01-19,40.741069,-73.949345,Hunters Point-Sunnyside-West Maspeth,long island city - astoria
1840,114-12,95 AVENUE,114-12 95 AVENUE,11419,Queens,Mold,Public Complaint - Comm Location,2014-01-19,40.691268,-73.831128,Richmond Hill,southwest queens
1841,95-29,115 STREET,95-29 115 STREET,11419,Queens,Mold,Public Complaint - Comm Location,2014-01-19,40.691061,-73.830332,Richmond Hill,southwest queens
1846,1961,HYLAN BOULEVARD,1961 HYLAN BOULEVARD,10305,Staten Island,Mold,Public Complaint - Comm Location,2012-12-01,40.581984000000006,-74.09751899999999,Old Town-Dongan Hills-South Beach,stapleton - st. george
1848,26,CORNISH STREET,26 CORNISH STREET,10308,Staten Island,Mold,Public Complaint - Comm Location,2013-04-14,40.543551,-74.142679,Great Kills,south beach - tottenville
1849,95-57,114 STREET,95-57 114 STREET,11419,Queens,Mold,Public Complaint - Comm Location,2014-01-19,40.690922,-73.83120500000001,Richmond Hill,southwest queens
1858,30,HAMILTON PLACE,30 HAMILTON PLACE,10031,Manhattan,Mold,Public Complaint - Comm Location,2014-01-21,40.821965999999996,-73.952477,Hamilton Heights,washington heights
1918,5218,NEW UTRECHT AVENUE,5218 NEW UTRECHT AVENUE,11219,Brooklyn,Mold,Public Complaint - Comm Location,2014-01-24,40.633842,-73.995114,Borough Park,borough park
1919,20,WEST 13 STREET,20 WEST 13 STREET,10011,Manhattan,Mold,Public Complaint - Comm Location,2014-01-24,40.735687,-73.99503100000001,West Village,chelsea - clinton
1934,834,EAST 156 STREET,834 EAST 156 STREET,10455,Bronx,Mold,Public Complaint - Comm Location,2012-08-05,40.817494,-73.90321999999999,Melrose South-Mott Haven North,hunts point - mott haven
1936,42-20,KISSENA BOULEVARD,42-20 KISSENA BOULEVARD,11355,Queens,Mold,Public Complaint - Comm Location,2014-01-26,40.756781,-73.82650100000001,Flushing,flushing - clearview
1943,108,HERRICK AVENUE,108 HERRICK AVENUE,10309,Staten Island,Mold,Public Complaint - Comm Location,2014-01-27,40.531182,-74.22114,Charleston-Richmond Valley-Tottenville,south beach - tottenville
1948,26,FRANCESCA LANE,26 FRANCESCA LANE,10303,Staten Island,Mold,Public Complaint - Comm Location,2014-01-27,40.624208,-74.16069,Mariner's Harbor-Arlington-Port Ivory-Graniteville,port richmond
1967,46,WEST 73 STREET,46 WEST 73 STREET,10023,Manhattan,Mold,Public Complaint - Comm Location,2014-01-28,40.777726,-73.977437,Lincoln Square,upper west side
1984,425,WEST 47 STREET,425 WEST 47 STREET,10036,Manhattan,Mold,Public Complaint - Comm Location,2014-01-29,40.762,-73.991225,Clinton,chelsea - clinton
1987,108-19,LIBERTY AVENUE,108-19 LIBERTY AVENUE,11419,Queens,Mold,Public Complaint - Comm Location,2014-01-29,40.684052,-73.83291700000001,South Ozone Park,southwest queens
2000,199,JAY STREET,199 JAY STREET,11201,Brooklyn,Mold,Public Complaint - Comm Location,2014-01-30,40.69825,-73.986974,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,downtown - heights - slope
2029,8-11,37 AVENUE,8-11 37 AVENUE,11101,Queens,Mold,Public Complaint - Comm Location,2014-01-30,40.760598,-73.943107,Queensbridge-Ravenswood-Long Island City,long island city - astoria
2055,38,WEST 28 STREET,38 WEST 28 STREET,10001,Manhattan,Mold,Public Complaint - Comm Location,2011-08-10,40.745515000000005,-73.989292,Hudson Yards-Chelsea-Flatiron-Union Square,chelsea - clinton
2068,369,MANOR ROAD,369 MANOR ROAD,10314,Staten Island,Mold,Public Complaint - Comm Location,2014-02-02,40.618728999999995,-74.12339200000001,Westerleigh,willowbrook
2078,130,MARCY PLACE,130 MARCY PLACE,10452,Bronx,Mold,Public Complaint - Comm Location,2011-11-04,40.837972,-73.915994,West Concourse,high bridge - morrisania
2079,239,WEST 123 STREET,239 WEST 123 STREET,10027,Manhattan,Mold,Public Complaint - Comm Location,2012-12-02,40.808195,-73.950515,Central Harlem South,central harlem - morningside heights
2093,3015,EDSON AVENUE,3015 EDSON AVENUE,10469,Bronx,Mold,Public Complaint - Comm Location,2014-02-03,40.872383,-73.83514100000001,Co-op City,northeast bronx
2103,38-04,48 STREET,38-04 48 STREET,11104,Queens,Mold,Public Complaint - Comm Location,2011-11-04,40.749939000000005,-73.915452,Hunters Point-Sunnyside-West Maspeth,long island city - astoria
2110,142,EAST 27 STREET,142 EAST 27 STREET,10016,Manhattan,Mold,Public Complaint - Comm Location,2014-02-04,40.741825,-73.982458,Gramercy,gramercy park - murray hill
2112,349,EAST 193 STREET,349 EAST 193 STREET,10468,Bronx,Mold,Public Complaint - Comm Location,2014-02-04,40.863287,-73.891183,Bedford Park-Fordham North,fordham - bronx pk
2116,582,MIDLAND AVENUE,582 MIDLAND AVENUE,10306,Staten Island,Mold,Public Complaint - Comm Location,2014-02-04,40.572208,-74.09293000000001,New Dorp-Midland Beach,south beach - tottenville
2133,837,WASHINGTON AVENUE,837 WASHINGTON AVENUE,10451,Bronx,Mold,Public Complaint - Comm Location,2014-02-05,40.822433000000004,-73.911635,Morrisania-Melrose,high bridge - morrisania
2157,165,SHERMAN AVENUE,165 SHERMAN AVENUE,10034,Manhattan,Mold,Public Complaint - Comm Location,2014-02-06,40.864765000000006,-73.922764,Marble Hill-Inwood,washington heights
2165,121,READE STREET,121 READE STREET,10013,Manhattan,Mold,Public Complaint - Comm Location,2014-02-07,40.716291999999996,-74.009455,SoHo-TriBeCa-Civic Center-Little Italy,greenwich village - soho
2171,700,8 AVENUE,700 8 AVENUE,10036,Manhattan,Mold,Public Complaint - Comm Location,2014-02-07,40.758663,-73.988738,Midtown-Midtown South,chelsea - clinton
2172,74,ABERDEEN STREET,74 ABERDEEN STREET,11207,Brooklyn,Mold,Public Complaint - Comm Location,2014-02-07,40.682978000000006,-73.905027,Bushwick South,east new york
2173,26,FRANCESCA LANE,26 FRANCESCA LANE,10303,Staten Island,Mold,Public Complaint - Comm Location,2014-02-07,40.624208,-74.16069,Mariner's Harbor-Arlington-Port Ivory-Graniteville,port richmond
2177,551,EAST 39 STREET,551 EAST 39 STREET,11203,Brooklyn,Mold,Public Complaint - Comm Location,2014-02-07,40.643439,-73.940112,East Flatbush-Farragut,east flatbush - flatbush
2181,26,FRANCESCA LANE,26 FRANCESCA LANE,10303,Staten Island,Mold,Public Complaint - Comm Location,2014-02-07,40.624208,-74.16069,Mariner's Harbor-Arlington-Port Ivory-Graniteville,port richmond
2186,122,WEST 26 STREET,122 WEST 26 STREET,10001,Manhattan,Mold,Public Complaint - Comm Location,2014-02-08,40.745164,-73.992295,Hudson Yards-Chelsea-Flatiron-Union Square,chelsea - clinton
2203,632,OCEAN PARKWAY,632 OCEAN PARKWAY,11230,Brooklyn,Mold,Public Complaint - Comm Location,2014-02-08,40.632875,-73.97212900000001,Flatbush,borough park
2204,1080,OCEANVIEW AVENUE,1080 OCEANVIEW AVENUE,11235,Brooklyn,Mold,Public Complaint - Comm Location,2014-02-08,40.579679,-73.95623499999999,Brighton Beach,coney island - sheepshead bay
2205,5-27,50 AVENUE,5-27 50 AVENUE,11101,Queens,Mold,Public Complaint - Comm Location,2014-02-08,40.743119,-73.956074,Hunters Point-Sunnyside-West Maspeth,long island city - astoria
2223,622,WEST 136 STREET,622 WEST 136 STREET,10031,Manhattan,Mold,Public Complaint - Comm Location,2012-12-10,40.821071999999994,-73.955321,Manhattanville,washington heights
2260,51-07,27 STREET,51-07 27 STREET,11101,Queens,Mold,Public Complaint - Comm Location,2012-10-21,40.73968,-73.94279300000001,Hunters Point-Sunnyside-West Maspeth,long island city - astoria
2274,1080,OCEANVIEW AVENUE,1080 OCEANVIEW AVENUE,11235,Brooklyn,Mold,Public Complaint - Comm Location,2014-02-11,40.579679,-73.95623499999999,Brighton Beach,coney island - sheepshead bay
2315,149-11,83 STREET,149-11 83 STREET,11414,Queens,Mold,Public Complaint - Comm Location,2014-02-13,40.669031,-73.851988,Lindenwood-Howard Beach,southwest queens
2326,566,BAY STREET,566 BAY STREET,10304,Staten Island,Mold,Public Complaint - Comm Location,2013-01-20,40.628064,-74.076367,Stapleton-Rosebank,stapleton - st. george
2327,1076,FINDLAY AVENUE,1076 FINDLAY AVENUE,10456,Bronx,Mold,Public Complaint - Comm Location,2014-02-13,40.829536,-73.914238,East Concourse-Concourse Village,high bridge - morrisania
2328,605,BEACH 67 STREET,605 BEACH 67 STREET,11692,Queens,Mold,Public Complaint - Comm Location,2014-02-14,40.597272,-73.796617,Hammels-Arverne-Edgemere,rockaway
2356,9720,KINGS HIGHWAY,9720 KINGS HIGHWAY,11212,Brooklyn,Mold,Public Complaint - Comm Location,2014-02-16,40.661251,-73.91967,Rugby-Remsen Village,bedford stuyvesant - crown heights
2358,2291,NEW ENGLAND THRUWAY,2291 NEW ENGLAND THRUWAY,10475,Bronx,Mold,Public Complaint - Comm Location,2014-02-16,40.883969,-73.826451,Co-op City,northeast bronx
2361,621,WEST 189 STREET,621 WEST 189 STREET,10040,Manhattan,Mold,Public Complaint - Comm Location,2014-02-17,40.854559,-73.930653,Washington Heights North,washington heights
2371,225,5 AVENUE,225 5 AVENUE,10010,Manhattan,Mold,Public Complaint - Comm Location,2014-02-17,40.743827,-73.98790699999999,Hudson Yards-Chelsea-Flatiron-Union Square,gramercy park - murray hill
2390,27,GRANITE STREET,27 GRANITE STREET,11207,Brooklyn,Mold,Public Complaint - Comm Location,2014-02-18,40.682522,-73.907829,Bushwick South,east new york
2407,1530,SHERIDAN AVENUE,1530 SHERIDAN AVENUE,10457,Bronx,Mold,Public Complaint - Comm Location,2014-02-19,40.841498,-73.911136,East Concourse-Concourse Village,crotona -tremont
2410,22,WEST 19 STREET,22 WEST 19 STREET,10011,Manhattan,Mold,Public Complaint - Comm Location,2014-02-19,40.73948,-73.99233199999999,Hudson Yards-Chelsea-Flatiron-Union Square,chelsea - clinton
2421,1267,FOREST AVENUE,1267 FOREST AVENUE,10302,Staten Island,Mold,Public Complaint - Comm Location,2011-08-31,40.626355,-74.131919,Westerleigh,port richmond
2423,149,SULLIVAN STREET,149 SULLIVAN STREET,10012,Manhattan,Mold,Public Complaint - Comm Location,2012-12-10,40.727092999999996,-74.00184399999999,SoHo-TriBeCa-Civic Center-Little Italy,greenwich village - soho
2435,324,EAST 6 STREET,324 EAST 6 STREET,10003,Manhattan,Mold,Public Complaint - Comm Location,2014-02-20,40.727073,-73.98778,East Village,union square - lower east side
2436,324,EAST 6 STREET,324 EAST 6 STREET,10003,Manhattan,Mold,Public Complaint - Comm Location,2014-02-20,40.727073,-73.98778,East Village,union square - lower east side
2464,1660,SHEEPSHEAD BAY ROAD,1660 SHEEPSHEAD BAY ROAD,11235,Brooklyn,Mold,Public Complaint - Comm Location,2014-02-21,40.586451000000004,-73.95230699999999,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,coney island - sheepshead bay
2466,25-15,CRESCENT STREET,25-15 CRESCENT STREET,11102,Queens,Mold,Public Complaint - Comm Location,2014-02-21,40.772563,-73.9219,Old Astoria,long island city - astoria
2467,27,GRANITE STREET,27 GRANITE STREET,11207,Brooklyn,Mold,Public Complaint - Comm Location,2014-02-21,40.682522,-73.907829,Bushwick South,east new york
2485,63-50,WETHEROLE STREET,63-50 WETHEROLE STREET,11374,Queens,Mold,Public Complaint - Comm Location,2014-02-22,40.728215000000006,-73.864232,Rego Park,ridgewood -forest hills
2493,1265,81 STREET,1265 81 STREET,11228,Brooklyn,Mold,Public Complaint - Comm Location,2011-01-20,40.617436,-74.011822,Dyker Heights,bensonhurst - bay ridge
2495,30,STANTON ROAD,30 STANTON ROAD,11235,Brooklyn,Mold,Public Complaint - Comm Location,2014-02-23,40.585187,-73.93655600000001,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,coney island - sheepshead bay
2515,13,EAST 37 STREET,13 EAST 37 STREET,10016,Manhattan,Mold,Public Complaint - Comm Location,2014-02-25,40.749895,-73.982088,Murray Hill-Kips Bay,gramercy park - murray hill
2516,243,WEST 15 STREET,243 WEST 15 STREET,10011,Manhattan,Mold,Public Complaint - Comm Location,2014-02-25,40.73979,-74.000455,Hudson Yards-Chelsea-Flatiron-Union Square,chelsea - clinton
2541,255,WEST 14 STREET,255 WEST 14 STREET,10011,Manhattan,Mold,Public Complaint - Comm Location,2014-02-25,40.739203,-74.001198,Hudson Yards-Chelsea-Flatiron-Union Square,chelsea - clinton
2583,360,EAST 193 STREET,360 EAST 193 STREET,10458,Bronx,Mold,Public Complaint - Comm Location,2014-02-27,40.863191,-73.891056,Bedford Park-Fordham North,fordham - bronx pk
2605,360,EAST 193 STREET,360 EAST 193 STREET,10458,Bronx,Mold,Public Complaint - Comm Location,2014-02-28,40.863191,-73.891056,Bedford Park-Fordham North,fordham - bronx pk
2651,400,EAST GUNHILL ROAD,400 EAST GUNHILL ROAD,10467,Bronx,Mold,Public Complaint - Comm Location,2013-06-29,40.878617999999996,-73.871504,Norwood,fordham - bronx pk
2653,31-05,81 STREET,31-05 81 STREET,11370,Queens,Mold,Public Complaint - Comm Location,2014-03-03,40.75886,-73.886903,Jackson Heights,west queens
2688,636,WILSON AVENUE,636 WILSON AVENUE,11207,Brooklyn,Mold,Public Complaint - Comm Location,2014-03-05,40.689127,-73.905397,Bushwick South,east new york
2757,1141,MASON AVENUE,1141 MASON AVENUE,10306,Staten Island,Mold,Public Complaint - Comm Location,2014-03-09,40.576081,-74.09648100000001,New Dorp-Midland Beach,south beach - tottenville
2765,845,65 STREET,845 65 STREET,11220,Brooklyn,Mold,Public Complaint - Comm Location,2012-07-18,40.632022,-74.011504,Sunset Park East,sunset park
2766,2952,THIRD AVENUE,2952 THIRD AVENUE,10455,Bronx,Mold,Public Complaint - Comm Location,2013-06-16,40.817701,-73.915384,Melrose South-Mott Haven North,hunts point - mott haven
2771,120-14,KETCH COURT,120-14 KETCH COURT,11356,Queens,Mold,Public Complaint - Comm Location,2014-03-10,40.793597999999996,-73.846886,College Point,flushing - clearview
2793,1328,BROADWAY,1328 BROADWAY,10001,Manhattan,Mold,Public Complaint - Comm Location,2012-01-07,40.750316,-73.987379,Midtown-Midtown South,chelsea - clinton
2824,161,BRIGHTON 11 STREET,161 BRIGHTON 11 STREET,11235,Brooklyn,Mold,Public Complaint - Comm Location,2014-03-12,40.578848,-73.958489,Brighton Beach,coney island - sheepshead bay
2864,Tennis House,Prospect park,Tennis House Prospect park,11215,Brooklyn,Mold,Public Complaint - Comm Location,2014-03-14,40.661353999999996,-73.96968000000001,park-cemetery-etc-Brooklyn,downtown - heights - slope
2871,3051,EAST TREMONT AVENUE,3051 EAST TREMONT AVENUE,10461,Bronx,Mold,Public Complaint - Comm Location,2012-07-18,40.83961,-73.836794,Schuylerville-Throgs Neck-Edgewater Park,pelham - throgs neck
2885,4360,BROADWAY,4360 BROADWAY,10033,Manhattan,Mold,Public Complaint - Comm Location,2014-03-15,40.853466,-73.934048,Washington Heights North,washington heights
2893,1961,HYLAN BOULEVARD,1961 HYLAN BOULEVARD,10305,Staten Island,Mold,Public Complaint - Comm Location,2012-12-02,40.581984000000006,-74.09751899999999,Old Town-Dongan Hills-South Beach,stapleton - st. george
2908,8,PENTON STREET,8 PENTON STREET,10309,Staten Island,Mold,Public Complaint - Comm Location,2014-03-17,40.522378,-74.216172,Charleston-Richmond Valley-Tottenville,south beach - tottenville
2917,108-15,65 ROAD,108-15 65 ROAD,11375,Queens,Mold,Public Complaint - Comm Location,2012-08-06,40.731159000000005,-73.847899,Forest Hills,ridgewood -forest hills
2936,2,CHARLTON STREET,2 CHARLTON STREET,10014,Manhattan,Mold,Public Complaint - Comm Location,2014-03-18,40.72698,-74.003763,SoHo-TriBeCa-Civic Center-Little Italy,greenwich village - soho
2953,4,ASTOR PLACE,4 ASTOR PLACE,10003,Manhattan,Mold,Public Complaint - Comm Location,2014-03-18,40.730021,-73.992524,West Village,union square - lower east side
2972,414,CITY ISLAND AVENUE,414 CITY ISLAND AVENUE,10464,Bronx,Mold,Public Complaint - Comm Location,2014-03-19,40.850103000000004,-73.787711,Pelham Bay-Country Club-City Island,pelham - throgs neck
2989,205,23 STREET,205 23 STREET,11232,Brooklyn,Mold,Public Complaint - Comm Location,2011-04-27,40.660958,-73.995779,Sunset Park West,sunset park
2993,3095,VILLA AVENUE,3095 VILLA AVENUE,10468,Bronx,Mold,Public Complaint - Comm Location,2013-08-22,40.874367,-73.88789200000001,Bedford Park-Fordham North,fordham - bronx pk
2996,605,BEACH 67 STREET,605 BEACH 67 STREET,11692,Queens,Mold,Public Complaint - Comm Location,2014-03-20,40.597272,-73.796617,Hammels-Arverne-Edgemere,rockaway
3005,75,MACDONOUGH STREET,75 MACDONOUGH STREET,11216,Brooklyn,Mold,Public Complaint - Comm Location,2014-03-21,40.681104,-73.943027,Bedford,bedford stuyvesant - crown heights
3051,250,BROOME STREET,250 BROOME STREET,10002,Manhattan,Mold,Public Complaint - Comm Location,2014-03-24,40.717991,-73.989762,Chinatown,lower east side
3058,12,SANDS STREET,12 SANDS STREET,10304,Staten Island,Mold,Public Complaint - Comm Location,2014-03-25,40.62914,-74.075788,Stapleton-Rosebank,stapleton - st. george
3065,454,86 STREET,454 86 STREET,11209,Brooklyn,Mold,Public Complaint - Comm Location,2011-09-01,40.622119,-74.02725500000001,Bay Ridge,bensonhurst - bay ridge
3087,1361,HYLAN BOULEVARD,1361 HYLAN BOULEVARD,10305,Staten Island,Mold,Public Complaint - Comm Location,2014-03-25,40.595495,-74.086049,Old Town-Dongan Hills-South Beach,stapleton - st. george
3104,1212,KINGSHIGWY,1212 KINGSHIGWY,11229,Brooklyn,Mold,Public Complaint - Comm Location,2012-11-11,40.607765,-73.960697,Homecrest,coney island - sheepshead bay
3106,489,WASHINGTON AVENUE,489 WASHINGTON AVENUE,11238,Brooklyn,Mold,Public Complaint - Comm Location,2013-06-30,40.68372,-73.964903,Clinton Hill,bedford stuyvesant - crown heights
3119,2446,EAST 16 STREET,2446 EAST 16 STREET,11235,Brooklyn,Mold,Public Complaint - Comm Location,2014-03-26,40.5913,-73.954042,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,coney island - sheepshead bay
3160,710,HENDRIX STREET,710 HENDRIX STREET,11207,Brooklyn,Mold,Public Complaint - Comm Location,2014-03-28,40.663845,-73.887024,East New York (Pennsylvania Ave),east new york
3204,2503,GRAND CONCOURSE,2503 GRAND CONCOURSE,10468,Bronx,Mold,Public Complaint - Comm Location,2014-03-31,40.862749,-73.896925,Bedford Park-Fordham North,fordham - bronx pk
