,Incident_Address_Street_Number,Incident_Address_Street_Name,Incident_Address,Incident_Address_Zip,Incident_Address_Borough,Complaint_Type_311,Descriptor_1_311,Date_Received,Latitude,Longitude,NTA,UHF_42
63968,65-09,99 STREET,65-09 99 STREET,11374,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-10,40.729378999999994,-73.85543299999999,Forest Hills,ridgewood -forest hills
63972,263,FRANKLIN AVENUE,263 FRANKLIN AVENUE,11205,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-10,40.690407,-73.957212,Bedford,downtown - heights - slope
63973,441,CONVENT AVENUE,441 CONVENT AVENUE,10031,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-10,40.827328,-73.944253,Hamilton Heights,washington heights
63976,945,UNDERHILL AVENUE,945 UNDERHILL AVENUE,10473,Bronx,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-14,40.824628000000004,-73.860866,Soundview-Castle Hill-Clason Point-Harding Park,pelham - throgs neck
63977,25-18,BROOKHAVEN AVENUE,25-18 BROOKHAVEN AVENUE,11691,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-14,40.599463,-73.76137800000001,Hammels-Arverne-Edgemere,rockaway
63981,51-24,BEACH CHANNEL DRIVE,51-24 BEACH CHANNEL DRIVE,11691,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-14,40.595255,-73.78213000000001,Hammels-Arverne-Edgemere,rockaway
63988,107-06,112 STREET,107-06 112 STREET,11419,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-15,40.682390999999996,-73.82895500000001,South Ozone Park,southwest queens
63991,2559,GRAND CONCOURSE,2559 GRAND CONCOURSE,10468,Bronx,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-15,40.863687,-73.896211,Bedford Park-Fordham North,fordham - bronx pk
63994,2,BAY CLUB DRIVE,2 BAY CLUB DRIVE,11360,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-16,40.779641,-73.7807,Ft. Totten-Bay Terrace-Clearview,flushing - clearview
63999,3605,KINGSBRIDGE AVENUE,3605 KINGSBRIDGE AVENUE,10463,Bronx,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-12,40.884118,-73.90226899999999,Spuyten Duyvil-Kingsbridge,kingsbridge - riverdale
64000,58-66,MASPETH AVENUE,58-66 MASPETH AVENUE,11378,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-12,40.722998,-73.909728,Maspeth,west queens
64004,94-21,31 AVENUE,94-21 31 AVENUE,11369,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-12,40.760445000000004,-73.874602,East Elmhurst,west queens
64007,21-06,NEWTOWN AVENUE,21-06 NEWTOWN AVENUE,11102,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-12,40.772079999999995,-73.925702,Old Astoria,long island city - astoria
64010,158,WEST   29 STREET,158 WEST   29 STREET,10001,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-16,40.747327,-73.99167800000001,Midtown-Midtown South,chelsea - clinton
64011,185-05,104 AVENUE,185-05 104 AVENUE,11412,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-16,40.705591999999996,-73.771761,St. Albans,jamaica
64014,400,EAST   58 STREET,400 EAST   58 STREET,10022,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-16,40.758832,-73.962102,Turtle Bay-East Midtown,gramercy park - murray hill
64015,102-20,159 ROAD,102-20 159 ROAD,11414,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-16,40.659801,-73.83061,Lindenwood-Howard Beach,southwest queens
64018,263,FRANKLIN AVENUE,263 FRANKLIN AVENUE,11205,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-16,40.690407,-73.957212,Bedford,downtown - heights - slope
64022,740,EAST GUNHILL ROAD,740 EAST GUNHILL ROAD,10467,Bronx,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-17,40.876917,-73.864998,Williamsbridge-Olinville,fordham - bronx pk
64026,113-01,103 AVENUE,113-01 103 AVENUE,11419,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-17,40.686572999999996,-73.829918,Richmond Hill,southwest queens
64029,3015,ATLANTIC AVENUE,3015 ATLANTIC AVENUE,11208,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-17,40.678693,-73.883271,East New York,east new york
64031,556,82 STREET,556 82 STREET,11209,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-17,40.62353,-74.02345799999999,Bay Ridge,bensonhurst - bay ridge
64035,1803,LACOMBE AVENUE,1803 LACOMBE AVENUE,10473,Bronx,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-13,40.814941,-73.86219399999999,Soundview-Castle Hill-Clason Point-Harding Park,pelham - throgs neck
64036,2005,TURNBULL AVENUE,2005 TURNBULL AVENUE,10473,Bronx,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-13,40.823251,-73.85494,Westchester-Unionport,pelham - throgs neck
64037,1239,PURITAN AVENUE,1239 PURITAN AVENUE,10461,Bronx,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-13,40.836168,-73.832394,Schuylerville-Throgs Neck-Edgewater Park,pelham - throgs neck
64038,1487,NOSTRAND AVENUE,1487 NOSTRAND AVENUE,11226,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-13,40.650042,-73.949483,Erasmus,east flatbush - flatbush
64041,231,WEST  149 STREET,231 WEST  149 STREET,10039,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-13,40.824655,-73.93830799999999,Central Harlem North-Polo Grounds,central harlem - morningside heights
64045,526,EAST   11 STREET,526 EAST   11 STREET,10009,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-13,40.728112,-73.981018,East Village,union square - lower east side
64051,556,82 STREET,556 82 STREET,11209,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-14,40.62353,-74.02345799999999,Bay Ridge,bensonhurst - bay ridge
64053,2494,MORRIS AVENUE,2494 MORRIS AVENUE,10468,Bronx,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-14,40.863108000000004,-73.899357,Bedford Park-Fordham North,fordham - bronx pk
64056,25-26,UNION STREET,25-26 UNION STREET,11354,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-18,40.77545,-73.825983,Flushing,flushing - clearview
64060,334,EAST 92 STREET,334 EAST 92 STREET,10128,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-18,40.781290000000006,-73.948036,Yorkville,upper east side
64066,6301,23 AVENUE,6301 23 AVENUE,11204,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-19,40.61357,-73.978072,Bensonhurst East,borough park
64067,191,EAST   17 STREET,191 EAST   17 STREET,11226,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-19,40.646048,-73.963399,Flatbush,east flatbush - flatbush
64068,28-14,49 STREET,28-14 49 STREET,11103,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-19,40.761702,-73.906853,Astoria,long island city - astoria
64074,299,DEVOE STREET,299 DEVOE STREET,11211,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-19,40.713809999999995,-73.936989,East Williamsburg,greenpoint
64075,366,UNION AVENUE,366 UNION AVENUE,11211,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-19,40.71135,-73.951171,North Side-South Side,greenpoint
64078,2848,CHURCH AVENUE,2848 CHURCH AVENUE,11226,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-15,40.650737,-73.950797,Erasmus,east flatbush - flatbush
64082,188-40B,71 CRESCENT,188-40B 71 CRESCENT,11365,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-15,40.734411,-73.782624,Fresh Meadows-Utopia,fresh meadows
64083,30-44,29 STREET,30-44 29 STREET,11102,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-15,40.766515000000005,-73.923914,Old Astoria,long island city - astoria
64084,3015,ATLANTIC AVENUE,3015 ATLANTIC AVENUE,11208,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-15,40.678693,-73.883271,East New York,east new york
64085,460,THROOP AVENUE,460 THROOP AVENUE,11221,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-15,40.688075,-73.941965,Bedford,williamsburg - bushwick
64086,33,SARATOGA AVENUE,33 SARATOGA AVENUE,11233,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-16,40.685898,-73.91776899999999,Ocean Hill,bedford stuyvesant - crown heights
64087,111,LAWRENCE STREET,111 LAWRENCE STREET,11201,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-16,40.692828999999996,-73.986228,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,downtown - heights - slope
64095,460,THROOP AVENUE,460 THROOP AVENUE,11221,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-16,40.688075,-73.941965,Bedford,williamsburg - bushwick
64097,408,WEST  130 STREET,408 WEST  130 STREET,10027,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-16,40.814442,-73.951493,Manhattanville,central harlem - morningside heights
64104,460,THROOP AVENUE,460 THROOP AVENUE,11221,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-16,40.688075,-73.941965,Bedford,williamsburg - bushwick
64105,475,WEST 57 STREET,475 WEST 57 STREET,10019,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-16,40.768738,-73.987639,Clinton,chelsea - clinton
64107,58-28,82 STREET,58-28 82 STREET,11379,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-16,40.727606,-73.87905400000001,Middle Village,ridgewood -forest hills
64116,198,COURT STREET,198 COURT STREET,11201,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-20,40.687073999999996,-73.993639,Carroll Gardens-Columbia Street-Red Hook,downtown - heights - slope
64118,450,EAST 34 STREET,450 EAST 34 STREET,11203,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-21,40.645884,-73.94516899999999,East Flatbush-Farragut,east flatbush - flatbush
64124,2541,7 AVENUE,2541 7 AVENUE,10039,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-21,40.823024,-73.93804899999999,Central Harlem North-Polo Grounds,central harlem - morningside heights
64125,460,THROOP AVENUE,460 THROOP AVENUE,11221,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-21,40.688075,-73.941965,Bedford,williamsburg - bushwick
64126,576,EASTERN PARKWAY,576 EASTERN PARKWAY,11225,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-21,40.66979,-73.949313,Crown Heights South,east flatbush - flatbush
64127,951,BERGEN STREET,951 BERGEN STREET,11216,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-21,40.676734,-73.95534599999999,Crown Heights North,bedford stuyvesant - crown heights
64128,25,OLIVER STREET,25 OLIVER STREET,11209,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-21,40.619439,-74.03918,Bay Ridge,bensonhurst - bay ridge
64132,1,BEACH  105 STREET,1 BEACH  105 STREET,11694,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-22,40.581497999999996,-73.82526800000001,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,rockaway
64134,460,THROOP AVENUE,460 THROOP AVENUE,11221,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-22,40.688075,-73.941965,Bedford,williamsburg - bushwick
64137,501,WEST 175 STREET,501 WEST 175 STREET,10033,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-22,40.844343,-73.933931,Washington Heights South,washington heights
64138,327,43 STREET,327 43 STREET,11232,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-19,40.65115,-74.009745,Sunset Park West,sunset park
64145,320,STERLING STREET,320 STERLING STREET,11225,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-23,40.663162,-73.950176,Prospect Lefferts Gardens-Wingate,east flatbush - flatbush
64150,325,EAST 12 STREET,325 EAST 12 STREET,10003,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-23,40.730701,-73.98514200000001,East Village,union square - lower east side
64151,455,SCHENECTADY AVENUE,455 SCHENECTADY AVENUE,11203,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-23,40.662693,-73.934471,Prospect Lefferts Gardens-Wingate,east flatbush - flatbush
64152,315,WEST 33 STREET,315 WEST 33 STREET,10001,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-23,40.751831,-73.994651,Hudson Yards-Chelsea-Flatiron-Union Square,chelsea - clinton
64154,44-47,44 STREET,44-47 44 STREET,11104,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-23,40.74436,-73.920345,Hunters Point-Sunnyside-West Maspeth,long island city - astoria
64156,368,BAINBRIDGE STREET,368 BAINBRIDGE STREET,11233,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-23,40.682008,-73.92185500000001,Stuyvesant Heights,bedford stuyvesant - crown heights
64157,1655,FLATBUSH AVENUE,1655 FLATBUSH AVENUE,11210,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-23,40.630096,-73.944757,Flatlands,east flatbush - flatbush
64158,366,UNION AVENUE,366 UNION AVENUE,11211,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-23,40.71135,-73.951171,North Side-South Side,greenpoint
64161,728,EAST NEW YORK AVENUE,728 EAST NEW YORK AVENUE,11203,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-24,40.662306,-73.93866700000001,Prospect Lefferts Gardens-Wingate,east flatbush - flatbush
64165,34-49,41 STREET,34-49 41 STREET,11101,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-20,40.755537,-73.920675,Astoria,long island city - astoria
64167,31,WEST 9 STREET,31 WEST 9 STREET,10011,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-20,40.733373,-73.997146,West Village,chelsea - clinton
64173,740,EAST GUNHILL ROAD,740 EAST GUNHILL ROAD,10467,Bronx,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-21,40.876917,-73.864998,Williamsbridge-Olinville,fordham - bronx pk
64174,556,82 STREET,556 82 STREET,11209,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-21,40.62353,-74.02345799999999,Bay Ridge,bensonhurst - bay ridge
64175,556,82 STREET,556 82 STREET,11209,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-21,40.62353,-74.02345799999999,Bay Ridge,bensonhurst - bay ridge
64178,28,MACDONOUGH STREET,28 MACDONOUGH STREET,11216,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-24,40.680844,-73.945122,Bedford,bedford stuyvesant - crown heights
64179,6301,23 AVENUE,6301 23 AVENUE,11204,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-24,40.61357,-73.978072,Bensonhurst East,borough park
64182,620,WEST  170 STREET,620 WEST  170 STREET,10032,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-24,40.842724,-73.939954,Washington Heights South,washington heights
64183,93-45,215 PLACE,93-45 215 PLACE,11428,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-24,40.719617,-73.74141999999999,Queens Village,southeast queens
64184,72,LEWIS AVENUE,72 LEWIS AVENUE,11206,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-21,40.695105,-73.937472,Stuyvesant Heights,williamsburg - bushwick
64185,31,OLIVE STREET,31 OLIVE STREET,11211,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-21,40.713589,-73.938833,East Williamsburg,greenpoint
64188,556,82 STREET,556 82 STREET,11209,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-21,40.62353,-74.02345799999999,Bay Ridge,bensonhurst - bay ridge
64189,2128,OCEAN AVENUE,2128 OCEAN AVENUE,11229,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-21,40.609857,-73.95340300000001,Madison,coney island - sheepshead bay
64195,21-06,23 AVENUE,21-06 23 AVENUE,11105,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-24,40.778501,-73.918745,Steinway,long island city - astoria
64197,158,NEPTUNE AVENUE,158 NEPTUNE AVENUE,11235,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-25,40.58209,-73.959287,Brighton Beach,coney island - sheepshead bay
64199,263,FRANKLIN AVENUE,263 FRANKLIN AVENUE,11205,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-25,40.690407,-73.957212,Bedford,downtown - heights - slope
64200,1325,UNION STREET,1325 UNION STREET,11225,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-25,40.668834999999994,-73.948448,Crown Heights South,east flatbush - flatbush
64205,460,THROOP AVENUE,460 THROOP AVENUE,11221,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-25,40.688075,-73.941965,Bedford,williamsburg - bushwick
64208,855A,CLARKSON AVENUE,855A CLARKSON AVENUE,11203,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-22,40.656704,-73.929698,Prospect Lefferts Gardens-Wingate,east flatbush - flatbush
64210,456,19 STREET,456 19 STREET,11215,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-22,40.657847,-73.984603,Windsor Terrace,downtown - heights - slope
64212,590,WEST 174 STREET,590 WEST 174 STREET,10033,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-22,40.844632,-73.93669200000001,Washington Heights South,washington heights
64217,323,EAST GUNHILL ROAD,323 EAST GUNHILL ROAD,10467,Bronx,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-22,40.878914,-73.873713,Norwood,fordham - bronx pk
64227,6301,23 AVENUE,6301 23 AVENUE,11204,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-26,40.61357,-73.978072,Bensonhurst East,borough park
64229,16,EAST  132 STREET,16 EAST  132 STREET,10037,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-26,40.810508,-73.93822,Central Harlem North-Polo Grounds,central harlem - morningside heights
64237,2010,BRUCKNER BOULEVARD,2010 BRUCKNER BOULEVARD,10473,Bronx,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-26,40.826122999999995,-73.85548299999999,Westchester-Unionport,pelham - throgs neck
64238,315,WEST   33 STREET,315 WEST   33 STREET,10001,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-26,40.751831,-73.994651,Hudson Yards-Chelsea-Flatiron-Union Square,chelsea - clinton
64242,1459,WYTHE PLACE,1459 WYTHE PLACE,10452,Bronx,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-27,40.840561,-73.914173,West Concourse,high bridge - morrisania
64243,30,DANIEL LOW TERRACE,30 DANIEL LOW TERRACE,10301,Staten Island,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-27,40.643903,-74.08187,West New Brighton-New Brighton-St. George,stapleton - st. george
64247,2559,GRAND CONCOURSE,2559 GRAND CONCOURSE,10468,Bronx,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-28,40.863687,-73.896211,Bedford Park-Fordham North,fordham - bronx pk
64252,227,WEST 77 STREET,227 WEST 77 STREET,10024,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-28,40.782294,-73.98036,Upper West Side,upper west side
64256,568,AUDOBON AVENUE,568 AUDOBON AVENUE,10040,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-28,40.856466999999995,-73.926751,Washington Heights North,washington heights
64259,178,ROCKAWAY PARKWAY,178 ROCKAWAY PARKWAY,11212,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-28,40.662331,-73.921485,Brownsville,bedford stuyvesant - crown heights
64260,366,UNION AVENUE,366 UNION AVENUE,11211,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-28,40.71135,-73.951171,North Side-South Side,greenpoint
64261,12,BOWERY  STREET,12 BOWERY  STREET,10013,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-28,,,,greenwich village - soho
64262,556,82 STREET,556 82 STREET,11209,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-28,40.62353,-74.02345799999999,Bay Ridge,bensonhurst - bay ridge
64264,728,EAST NEW YORK AVENUE,728 EAST NEW YORK AVENUE,11203,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-29,40.662306,-73.93866700000001,Prospect Lefferts Gardens-Wingate,east flatbush - flatbush
64265,1471,WATSON AVENUE,1471 WATSON AVENUE,10472,Bronx,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-29,40.825705,-73.881062,Soundview-Bruckner,pelham - throgs neck
64267,6301,23 AVENUE,6301 23 AVENUE,11204,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-29,40.61357,-73.978072,Bensonhurst East,borough park
64268,590,WEST  174 STREET,590 WEST  174 STREET,10033,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-29,40.844632,-73.93669200000001,Washington Heights South,washington heights
64269,590,WEST  174 STREET,590 WEST  174 STREET,10033,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-29,40.844632,-73.93669200000001,Washington Heights South,washington heights
64272,457,SCHENECTADY AVENUE,457 SCHENECTADY AVENUE,11203,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-29,40.662468,-73.934446,Prospect Lefferts Gardens-Wingate,east flatbush - flatbush
64274,12,BOWERY,12 BOWERY,10013,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-29,40.714396,-73.99727299999999,Chinatown,greenwich village - soho
64276,428,EAST 14 STREET,428 EAST 14 STREET,10009,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-29,40.730852,-73.981339,East Village,union square - lower east side
64282,224-10,JAMAICA AVENUE,224-10 JAMAICA AVENUE,11428,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-26,40.721854,-73.730729,Queens Village,southeast queens
64284,1024,MONTGOMERY STREET,1024 MONTGOMERY STREET,11213,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-26,40.664272,-73.930595,Crown Heights South,bedford stuyvesant - crown heights
64285,250,WEST 50 STREET,250 WEST 50 STREET,10019,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-26,40.761829999999996,-73.985034,Midtown-Midtown South,chelsea - clinton
64286,86-15,ELMHURST AVENUE,86-15 ELMHURST AVENUE,11373,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-26,40.743913,-73.879144,Elmhurst,west queens
64287,251,STANHOPE STREET,251 STANHOPE STREET,11237,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-26,40.701127,-73.920029,Bushwick North,williamsburg - bushwick
64291,460,THROOP AVENUE,460 THROOP AVENUE,11221,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-30,40.688075,-73.941965,Bedford,williamsburg - bushwick
64294,102-00,SHOREFRONT PARKWAY,102-00 SHOREFRONT PARKWAY,11694,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-30,40.581973,-73.82220600000001,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,rockaway
64295,6301,23 AVENUE,6301 23 AVENUE,11204,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-30,40.61357,-73.978072,Bensonhurst East,borough park
64302,1845,7 AVENUE,1845 7 AVENUE,10026,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-27,40.80086,-73.954233,Central Harlem South,central harlem - morningside heights
64307,213,EAST 39 STREET,213 EAST 39 STREET,10016,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-27,40.748656,-73.97529899999999,Turtle Bay-East Midtown,gramercy park - murray hill
64309,54-08,NURGE AVENUE,54-08 NURGE AVENUE,11378,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-27,40.71437,-73.912077,Maspeth,west queens
64315,359,FORT WASHINGTON AVENUE,359 FORT WASHINGTON AVENUE,10033,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-30,40.847376000000004,-73.93972600000001,Washington Heights South,washington heights
64316,556,82 STREET,556 82 STREET,11209,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-30,40.62353,-74.02345799999999,Bay Ridge,bensonhurst - bay ridge
64320,460,THROOP AVENUE,460 THROOP AVENUE,11221,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-05-01,40.688075,-73.941965,Bedford,williamsburg - bushwick
64321,30,WEST  141 STREET,30 WEST  141 STREET,10037,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-05-01,40.816759000000005,-73.935407,Central Harlem North-Polo Grounds,central harlem - morningside heights
64323,366,UNION AVENUE,366 UNION AVENUE,11211,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-05-01,40.71135,-73.951171,North Side-South Side,greenpoint
64327,30,DANIEL LOW TERRACE,30 DANIEL LOW TERRACE,10301,Staten Island,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-05-02,40.643903,-74.08187,West New Brighton-New Brighton-St. George,stapleton - st. george
64328,429,BAINBRIDGE STREET,429 BAINBRIDGE STREET,11233,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-05-02,40.682322,-73.919352,Stuyvesant Heights,bedford stuyvesant - crown heights
64331,2626,HOMECREST AVENUE,2626 HOMECREST AVENUE,11235,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-05-02,40.587065,-73.95701899999999,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,coney island - sheepshead bay
64332,119,CAMBRIDGE PLACE,119 CAMBRIDGE PLACE,11238,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-05-02,40.683536,-73.962816,Clinton Hill,bedford stuyvesant - crown heights
64333,139-38,246 STREET,139-38 246 STREET,11422,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-05-02,40.66486,-73.733576,Rosedale,southeast queens
64334,139-38,246 STREET,139-38 246 STREET,11422,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-05-02,40.66486,-73.733576,Rosedale,southeast queens
64337,,BAYARD STREET,BAYARD STREET,10002,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2021-04-29,,,,lower east side
