,Incident_Address_Street_Number,Incident_Address_Street_Name,Incident_Address,Incident_Address_Zip,Incident_Address_Borough,Complaint_Type_311,Descriptor_1_311,Date_Received,Latitude,Longitude,NTA,UHF_42
40674,1666,3 AVENUE,1666 3 AVENUE,10128,Manhattan,Asbestos,,2020-01-16,40.783487,-73.950587,Upper East Side-Carnegie Hill,upper east side
40700,440,LORIMER STREET,440 LORIMER STREET,11206,Brooklyn,Asbestos,,2011-05-10,40.710059,-73.948701,East Williamsburg,williamsburg - bushwick
40705,673,VANDERBILT AVENUE,673 VANDERBILT AVENUE,11238,Brooklyn,Asbestos,,2013-01-18,40.676651,-73.969215,Prospect Heights,bedford stuyvesant - crown heights
40709,3240,HENRY HUDSON PARKWAY EAST,3240 HENRY HUDSON PARKWAY EAST,10463,Bronx,Asbestos,,2020-01-17,40.885365,-73.91334499999999,Spuyten Duyvil-Kingsbridge,kingsbridge - riverdale
40732,754,EAST  161 STREET,754 EAST  161 STREET,10456,Bronx,Asbestos,,2020-01-19,40.821283,-73.904584,Melrose South-Mott Haven North,high bridge - morrisania
40746,444,EAST 10 STREET,444 EAST 10 STREET,10009,Manhattan,Asbestos,,2020-01-20,40.725043,-73.97556800000001,Lower East Side,union square - lower east side
40756,444,EAST   10 STREET,444 EAST   10 STREET,10009,Manhattan,Asbestos,,2020-01-21,40.725043,-73.97556800000001,Lower East Side,union square - lower east side
40789,10,WEST 37 STREET,10 WEST 37 STREET,10018,Manhattan,Asbestos,,2011-03-10,40.750617,-73.983852,Midtown-Midtown South,chelsea - clinton
40877,16,EAST 18 STREET,16 EAST 18 STREET,10003,Manhattan,Asbestos,,2013-06-28,40.738102000000005,-73.99086700000001,Hudson Yards-Chelsea-Flatiron-Union Square,union square - lower east side
40891,36,PLAZA STREET EAST,36 PLAZA STREET EAST,11238,Brooklyn,Asbestos,,2020-01-30,40.67524,-73.969483,Prospect Heights,bedford stuyvesant - crown heights
40911,808,EAST  175 STREET,808 EAST  175 STREET,10460,Bronx,Asbestos,,2020-01-31,40.84101,-73.89035200000001,East Tremont,crotona -tremont
40920,250,RIVERSIDE DRIVE,250 RIVERSIDE DRIVE,10025,Manhattan,Asbestos,,2020-02-01,40.796741,-73.973887,Upper West Side,upper west side
40934,43-03,DITMARS BOULEVARD,43-03 DITMARS BOULEVARD,11105,Queens,Asbestos,,2020-02-03,40.771257,-73.903789,Steinway,long island city - astoria
41030,57,SPRING STREET,57 SPRING STREET,10012,Manhattan,Asbestos,,2020-02-08,40.722174,-73.99679300000001,SoHo-TriBeCa-Civic Center-Little Italy,greenwich village - soho
41035,806,PRESIDENT STREET,806 PRESIDENT STREET,11215,Brooklyn,Asbestos,,2012-08-02,40.674056,-73.976495,Park Slope-Gowanus,downtown - heights - slope
