,Incident_Address_Street_Number,Incident_Address_Street_Name,Incident_Address,Incident_Address_Zip,Incident_Address_Borough,Complaint_Type_311,Descriptor_1_311,Date_Received,Latitude,Longitude,NTA,UHF_42
59788,68-36,108 STREET,68-36 108 STREET,11375,Queens,Indoor Sewage,Sewage Leak,2020-05-22,40.726005,-73.846049,Forest Hills,ridgewood -forest hills
59790,145-19,120 AVENUE,145-19 120 AVENUE,11436,Queens,Indoor Sewage,Sewage Leak,2020-06-12,40.676877000000005,-73.793865,Baisley Park,jamaica
59794,119-36,167 STREET,119-36 167 STREET,11434,Queens,Indoor Sewage,Sewage Leak,2020-05-05,40.683056,-73.778256,Baisley Park,jamaica
59795,1805,PITKIN AVENUE,1805 PITKIN AVENUE,11212,Brooklyn,Indoor Sewage,Sewage Leak,2020-05-08,40.670342,-73.906364,Brownsville,bedford stuyvesant - crown heights
59802,394,HANCOCK STREET,394 HANCOCK STREET,11216,Brooklyn,Indoor Sewage,Sewage Leak,2020-03-04,40.683690999999996,-73.939902,Stuyvesant Heights,bedford stuyvesant - crown heights
59812,320,EAST  159 STREET,320 EAST  159 STREET,10451,Bronx,Indoor Sewage,Sewage Leak,2020-03-05,40.823694,-73.916973,Melrose South-Mott Haven North,high bridge - morrisania
59818,22-43,38 STREET,22-43 38 STREET,11105,Queens,Indoor Sewage,Sewage Leak,2020-06-01,40.772356,-73.908008,Steinway,long island city - astoria
59820,930,PROSPECT PLACE,930 PROSPECT PLACE,11213,Brooklyn,Indoor Sewage,Sewage Leak,2020-07-01,40.674071000000005,-73.94583100000001,Crown Heights North,bedford stuyvesant - crown heights
59830,4516,AVENUE J,4516 AVENUE J,11234,Brooklyn,Indoor Sewage,Sewage Leak,2020-06-30,40.627893,-73.932167,Flatlands,canarsie - flatlands
59835,2602,CROPSEY AVENUE,2602 CROPSEY AVENUE,11214,Brooklyn,Indoor Sewage,Sewage Leak,2020-05-29,40.590268,-73.991452,Gravesend,bensonhurst - bay ridge
59848,3000,OCEAN PARKWAY,3000 OCEAN PARKWAY,11235,Brooklyn,Indoor Sewage,Sewage Leak,2020-06-30,40.576997999999996,-73.968383,West Brighton,coney island - sheepshead bay
59851,322,COLON AVENUE,322 COLON AVENUE,10308,Staten Island,Indoor Sewage,Sewage Leak,2020-03-23,40.557404,-74.157168,Great Kills,south beach - tottenville
59879,2336,POWELL AVENUE,2336 POWELL AVENUE,10462,Bronx,Indoor Sewage,Sewage Leak,2020-06-05,40.831782000000004,-73.84656700000001,Westchester-Unionport,pelham - throgs neck
59890,501,WEST  110 STREET,501 WEST  110 STREET,10025,Manhattan,Indoor Sewage,Sewage Leak,2020-03-27,40.80301,-73.963927,Morningside Heights,upper west side
59900,75-25,153 STREET,75-25 153 STREET,11367,Queens,Indoor Sewage,Sewage Leak,2020-04-01,40.725735,-73.813781,Kew Gardens Hills,fresh meadows
59904,1875,3 AVENUE,1875 3 AVENUE,10029,Manhattan,Indoor Sewage,Sewage Leak,2020-04-28,40.789757,-73.945986,East Harlem South,east harlem
59905,1002,BUSHWICK AVENUE,1002 BUSHWICK AVENUE,11221,Brooklyn,Indoor Sewage,Sewage Leak,2020-06-12,40.691722,-73.922067,Bushwick South,williamsburg - bushwick
59915,192,GRAND STREET,192 GRAND STREET,11211,Brooklyn,Indoor Sewage,Sewage Leak,2020-04-30,40.714216,-73.960616,North Side-South Side,greenpoint
59917,338,AMBER STREET,338 AMBER STREET,10306,Staten Island,Indoor Sewage,Sewage Leak,2020-06-07,40.566383,-74.137901,Great Kills,south beach - tottenville
59919,777,SAINT MARKS AVENUE,777 SAINT MARKS AVENUE,11213,Brooklyn,Indoor Sewage,Sewage Leak,2020-07-11,40.675018,-73.946381,Crown Heights North,bedford stuyvesant - crown heights
59925,305,TOMPKINS AVENUE,305 TOMPKINS AVENUE,11216,Brooklyn,Indoor Sewage,Sewage Leak,2020-07-17,40.687544,-73.944738,Bedford,bedford stuyvesant - crown heights
59929,2625,SEDGWICK AVENUE,2625 SEDGWICK AVENUE,10468,Bronx,Indoor Sewage,Sewage Leak,2020-04-30,40.869046999999995,-73.90522,Kingsbridge Heights,fordham - bronx pk
59947,770,BECK STREET,770 BECK STREET,10455,Bronx,Indoor Sewage,Sewage Leak,2020-05-11,40.816477,-73.89856400000001,Longwood,hunts point - mott haven
59948,1022,WOODYCREST AVENUE,1022 WOODYCREST AVENUE,10452,Bronx,Indoor Sewage,Sewage Leak,2020-05-15,40.833086,-73.92763599999999,Highbridge,high bridge - morrisania
59959,500,SAINT JOHNS PLACE,500 SAINT JOHNS PLACE,11238,Brooklyn,Indoor Sewage,Sewage Leak,2020-05-02,40.673297,-73.96159200000001,Prospect Heights,bedford stuyvesant - crown heights
59967,14-35,MCBRIDE STREET,14-35 MCBRIDE STREET,11691,Queens,Indoor Sewage,Sewage Leak,2020-05-12,40.609032,-73.756626,Far Rockaway-Bayswater,rockaway
59979,32-53,110 STREET,32-53 110 STREET,11369,Queens,Indoor Sewage,Sewage Leak,2020-05-06,40.75882,-73.86009,East Elmhurst,west queens
59986,526,92 STREET,526 92 STREET,11209,Brooklyn,Indoor Sewage,Sewage Leak,2020-05-05,40.617529,-74.02858499999999,Bay Ridge,bensonhurst - bay ridge
59990,259,PATCHEN AVENUE,259 PATCHEN AVENUE,11233,Brooklyn,Indoor Sewage,Sewage Leak,2020-07-13,40.682417,-73.925957,Crown Heights North,bedford stuyvesant - crown heights
59994,583,EAST   84 STREET,583 EAST   84 STREET,11236,Brooklyn,Indoor Sewage,Sewage Leak,2020-05-05,40.640892,-73.91425,Canarsie,canarsie - flatlands
60009,109-09,DITMARS BOULEVARD,109-09 DITMARS BOULEVARD,11369,Queens,Indoor Sewage,Sewage Leak,2020-07-05,40.762384000000004,-73.861375,East Elmhurst,west queens
60023,185,MEAGHER AVENUE,185 MEAGHER AVENUE,10465,Bronx,Indoor Sewage,Sewage Leak,2020-07-28,40.817291,-73.810476,Schuylerville-Throgs Neck-Edgewater Park,pelham - throgs neck
60024,80,ARGYLE ROAD,80 ARGYLE ROAD,11218,Brooklyn,Indoor Sewage,Sewage Leak,2020-07-31,40.647446,-73.967513,Flatbush,borough park
60031,1035,WASHINGTON AVENUE,1035 WASHINGTON AVENUE,11225,Brooklyn,Indoor Sewage,Sewage Leak,2020-05-25,40.664291999999996,-73.961143,Crown Heights South,east flatbush - flatbush
60052,21-16,35 STREET,21-16 35 STREET,11105,Queens,Indoor Sewage,Sewage Leak,2020-05-28,40.776216999999995,-73.907273,Steinway,long island city - astoria
60055,881,EAST  162 STREET,881 EAST  162 STREET,10459,Bronx,Indoor Sewage,Sewage Leak,2020-06-01,40.821271,-73.89972,Longwood,hunts point - mott haven
60060,2296,ANDREWS AVENUE NORTH,2296 ANDREWS AVENUE NORTH,10468,Bronx,Indoor Sewage,Sewage Leak,2020-06-02,40.861385999999996,-73.907393,Kingsbridge Heights,fordham - bronx pk
60083,20-53,18 STREET,20-53 18 STREET,11105,Queens,Indoor Sewage,Sewage Leak,2020-07-26,40.78488,-73.915256,Steinway,long island city - astoria
60097,216,23 STREET,216 23 STREET,11232,Brooklyn,Indoor Sewage,Sewage Leak,2020-07-20,40.660694,-73.995379,Sunset Park West,sunset park
60103,1650,OCEAN AVENUE,1650 OCEAN AVENUE,11230,Brooklyn,Indoor Sewage,Sewage Leak,2020-08-11,40.621913,-73.955682,Midwood,borough park
60105,58-34,186 STREET,58-34 186 STREET,11365,Queens,Indoor Sewage,Sewage Leak,2020-08-20,40.741524,-73.78905,Auburndale,fresh meadows
60121,4211,AVENUE K,4211 AVENUE K,11210,Brooklyn,Indoor Sewage,Sewage Leak,2020-07-14,40.625856,-73.93514499999999,Flatlands,east flatbush - flatbush
60122,223,RICHMOND STREET,223 RICHMOND STREET,11208,Brooklyn,Indoor Sewage,Sewage Leak,2020-07-20,40.681974,-73.876502,Cypress Hills-City Line,east new york
60153,164,STUYVESANT AVENUE,164 STUYVESANT AVENUE,11221,Brooklyn,Indoor Sewage,Sewage Leak,2020-08-20,40.689904,-73.93344599999999,Stuyvesant Heights,williamsburg - bushwick
60155,854,ST JOHN'S PLACE,854 ST JOHN'S PLACE,11216,Brooklyn,Indoor Sewage,Sewage Leak,2020-06-29,40.671594,-73.949683,Crown Heights North,bedford stuyvesant - crown heights
60156,940,PROSPECT PLACE,940 PROSPECT PLACE,11213,Brooklyn,Indoor Sewage,Sewage Leak,2020-07-01,40.674057,-73.945589,Crown Heights North,bedford stuyvesant - crown heights
60160,834,HART STREET,834 HART STREET,11237,Brooklyn,Indoor Sewage,Sewage Leak,2020-08-20,40.702084,-73.922578,Bushwick North,williamsburg - bushwick
60176,138-11,233 STREET,138-11 233 STREET,11422,Queens,Indoor Sewage,Sewage Leak,2020-08-25,40.669472999999996,-73.740284,Laurelton,southeast queens
60177,1069,STERLING PLACE,1069 STERLING PLACE,11213,Brooklyn,Indoor Sewage,Sewage Leak,2020-08-29,40.672159,-73.943258,Crown Heights North,bedford stuyvesant - crown heights
60179,140,JOHNSON AVENUE,140 JOHNSON AVENUE,11206,Brooklyn,Indoor Sewage,Sewage Leak,2020-06-24,40.706491,-73.94416700000001,East Williamsburg,williamsburg - bushwick
60191,112-18,38 AVENUE,112-18 38 AVENUE,11368,Queens,Indoor Sewage,Sewage Leak,2020-08-21,40.753659000000006,-73.855063,Corona,west queens
60196,905,EAST   18 STREET,905 EAST   18 STREET,11230,Brooklyn,Indoor Sewage,Sewage Leak,2020-07-01,40.628422,-73.959085,Flatbush,borough park
60201,1371,EAST   56 STREET,1371 EAST   56 STREET,11234,Brooklyn,Indoor Sewage,Sewage Leak,2020-08-22,40.622372,-73.92142,Flatlands,canarsie - flatlands
60216,130,9 STREET,130 9 STREET,11215,Brooklyn,Indoor Sewage,Sewage Leak,2020-08-01,40.672398,-73.99297800000001,Park Slope-Gowanus,downtown - heights - slope
60227,111-31,156 STREET,111-31 156 STREET,11433,Queens,Indoor Sewage,Sewage Leak,2020-07-31,40.689399,-73.792647,South Jamaica,jamaica
60234,95-25,85 STREET,95-25 85 STREET,11416,Queens,Indoor Sewage,Sewage Leak,2020-08-06,40.684511,-73.855804,Woodhaven,southwest queens
60246,53,STANTON STREET,53 STANTON STREET,10002,Manhattan,Indoor Sewage,Sewage Leak,2020-09-03,40.722045,-73.99049000000001,Chinatown,lower east side
60256,104-21,126 STREET,104-21 126 STREET,11419,Queens,Indoor Sewage,Sewage Leak,2020-07-13,40.688037,-73.818368,South Ozone Park,southwest queens
60263,99-44,62 AVENUE,99-44 62 AVENUE,11374,Queens,Indoor Sewage,Sewage Leak,2020-07-19,40.7351,-73.857979,Forest Hills,ridgewood -forest hills
60265,222-19,EDMORE AVENUE,222-19 EDMORE AVENUE,11428,Queens,Indoor Sewage,Sewage Leak,2020-08-17,40.724644,-73.73380999999999,Queens Village,southeast queens
60288,216,23 STREET,216 23 STREET,11232,Brooklyn,Indoor Sewage,Sewage Leak,2020-07-20,40.660694,-73.995379,Sunset Park West,sunset park
60294,930,EAST   89 STREET,930 EAST   89 STREET,11236,Brooklyn,Indoor Sewage,Sewage Leak,2020-09-06,40.639129,-73.906076,Canarsie,canarsie - flatlands
60300,554,GEORGIA AVENUE,554 GEORGIA AVENUE,11207,Brooklyn,Indoor Sewage,Sewage Leak,2020-09-08,40.662631,-73.895471,East New York (Pennsylvania Ave),east new york
60312,1727,NOSTRAND AVENUE,1727 NOSTRAND AVENUE,11226,Brooklyn,Indoor Sewage,Sewage Leak,2020-12-03,40.643797,-73.94881,Erasmus,east flatbush - flatbush
60330,2087,CRESTON AVENUE,2087 CRESTON AVENUE,10453,Bronx,Indoor Sewage,Sewage Leak,2020-07-30,40.853755,-73.903926,Mount Hope,crotona -tremont
60339,112-18,38 AVENUE,112-18 38 AVENUE,11368,Queens,Indoor Sewage,Sewage Leak,2020-07-31,40.753659000000006,-73.855063,Corona,west queens
60343,57-04,37 AVENUE,57-04 37 AVENUE,11377,Queens,Indoor Sewage,Sewage Leak,2020-08-26,40.750343,-73.905068,Woodside,west queens
60344,51,EAST   31 STREET,51 EAST   31 STREET,11226,Brooklyn,Indoor Sewage,Sewage Leak,2020-09-08,40.649665,-73.948459,Erasmus,east flatbush - flatbush
60350,101,AVENUE M,101 AVENUE M,11230,Brooklyn,Indoor Sewage,Sewage Leak,2020-08-10,40.616448,-73.97428199999999,Ocean Parkway South,borough park
60372,10111,AVENUE M,10111 AVENUE M,11236,Brooklyn,Indoor Sewage,Sewage Leak,2020-08-10,40.639189,-73.890175,Canarsie,canarsie - flatlands
60375,89-10,35 AVENUE,89-10 35 AVENUE,11372,Queens,Indoor Sewage,Sewage Leak,2020-09-01,40.752486,-73.87796999999999,Jackson Heights,west queens
60376,1450,LELAND AVENUE,1450 LELAND AVENUE,10460,Bronx,Indoor Sewage,Sewage Leak,2020-09-10,40.836621,-73.864307,West Farms-Bronx River,crotona -tremont
60386,8614,AVENUE M,8614 AVENUE M,11236,Brooklyn,Indoor Sewage,Sewage Leak,2020-09-03,40.631909,-73.90140699999999,Canarsie,canarsie - flatlands
60408,136,KINGSLAND AVENUE,136 KINGSLAND AVENUE,11222,Brooklyn,Indoor Sewage,Sewage Leak,2020-08-13,40.721069,-73.94089,East Williamsburg,greenpoint
60412,246,TROUTMAN STREET,246 TROUTMAN STREET,11237,Brooklyn,Indoor Sewage,Sewage Leak,2020-09-22,40.702658,-73.9267,Bushwick North,williamsburg - bushwick
60436,246,TROUTMAN STREET,246 TROUTMAN STREET,11237,Brooklyn,Indoor Sewage,Sewage Leak,2020-09-23,40.702658,-73.9267,Bushwick North,williamsburg - bushwick
60437,38,EAST  169 STREET,38 EAST  169 STREET,10452,Bronx,Indoor Sewage,Sewage Leak,2020-08-25,40.837478999999995,-73.918727,West Concourse,high bridge - morrisania
60443,102,MADISON STREET,102 MADISON STREET,11216,Brooklyn,Indoor Sewage,Sewage Leak,2020-09-23,40.684191999999996,-73.95509200000001,Clinton Hill,bedford stuyvesant - crown heights
60449,38,EAST  169 STREET,38 EAST  169 STREET,10452,Bronx,Indoor Sewage,Sewage Leak,2020-08-27,40.837478999999995,-73.918727,West Concourse,high bridge - morrisania
60453,3285,BROADWAY,3285 BROADWAY,10027,Manhattan,Indoor Sewage,Sewage Leak,2020-08-31,40.818405,-73.956328,Manhattanville,central harlem - morningside heights
60474,212-04,73 AVENUE,212-04 73 AVENUE,11364,Queens,Indoor Sewage,Sewage Leak,2020-08-27,40.739736,-73.761615,Oakland Gardens,bayside - littleneck
60477,211,MONROE STREET,211 MONROE STREET,11216,Brooklyn,Indoor Sewage,Sewage Leak,2020-09-02,40.685559000000005,-73.949852,Bedford,bedford stuyvesant - crown heights
60478,38,EAST  169 STREET,38 EAST  169 STREET,10452,Bronx,Indoor Sewage,Sewage Leak,2020-09-03,40.837478999999995,-73.918727,West Concourse,high bridge - morrisania
60482,22,SAMUEL PLACE,22 SAMUEL PLACE,10303,Staten Island,Indoor Sewage,Sewage Leak,2020-09-24,40.627306,-74.161361,Mariner's Harbor-Arlington-Port Ivory-Graniteville,port richmond
60486,73-44,AUSTIN STREET,73-44 AUSTIN STREET,11375,Queens,Indoor Sewage,Sewage Leak,2021-01-06,40.717701,-73.839416,Forest Hills,ridgewood -forest hills
60489,110,COLUMBIA STREET,110 COLUMBIA STREET,10002,Manhattan,Indoor Sewage,Sewage Leak,2020-08-29,40.718115999999995,-73.979687,Lower East Side,lower east side
60494,541,47 STREET,541 47 STREET,11220,Brooklyn,Indoor Sewage,Sewage Leak,2020-09-25,40.646215000000005,-74.007603,Sunset Park East,sunset park
60498,246,TROUTMAN STREET,246 TROUTMAN STREET,11237,Brooklyn,Indoor Sewage,Sewage Leak,2020-09-25,40.702658,-73.9267,Bushwick North,williamsburg - bushwick
60506,2040,CONTINENTAL AVENUE,2040 CONTINENTAL AVENUE,10461,Bronx,Indoor Sewage,Sewage Leak,2020-09-25,40.852891,-73.83008199999999,Pelham Bay-Country Club-City Island,pelham - throgs neck
60521,100-24,203 STREET,100-24 203 STREET,11423,Queens,Indoor Sewage,Sewage Leak,2020-09-26,40.710924,-73.756658,Hollis,jamaica
60527,50,LINCOLN ROAD,50 LINCOLN ROAD,11225,Brooklyn,Indoor Sewage,Sewage Leak,2020-09-27,40.660819000000004,-73.96121,Prospect Lefferts Gardens-Wingate,east flatbush - flatbush
60533,275,6 STREET,275 6 STREET,11215,Brooklyn,Indoor Sewage,Sewage Leak,2020-09-10,40.671821,-73.986489,Park Slope-Gowanus,downtown - heights - slope
60534,69-23,60 DRIVE,69-23 60 DRIVE,11378,Queens,Indoor Sewage,Sewage Leak,2020-09-11,40.720434999999995,-73.891315,Middle Village,west queens
60535,3285,BROADWAY,3285 BROADWAY,10027,Manhattan,Indoor Sewage,Sewage Leak,2020-09-11,40.818405,-73.956328,Manhattanville,central harlem - morningside heights
60539,109-15,MERRICK BOULEVARD,109-15 MERRICK BOULEVARD,11433,Queens,Indoor Sewage,Sewage Leak,2020-09-28,40.697151,-73.784159,South Jamaica,jamaica
60544,220,OSGOOD AVENUE,220 OSGOOD AVENUE,10304,Staten Island,Indoor Sewage,Sewage Leak,2020-11-23,40.616144,-74.079015,Grymes Hill-Clifton-Fox Hills,stapleton - st. george
60555,2375,EAST    3 STREET,2375 EAST    3 STREET,11223,Brooklyn,Indoor Sewage,Sewage Leak,2020-09-28,40.592001,-73.967652,Homecrest,coney island - sheepshead bay
60559,12-34,31 DRIVE,12-34 31 DRIVE,11106,Queens,Indoor Sewage,Sewage Leak,2020-09-17,40.767734999999995,-73.934003,Astoria,long island city - astoria
60564,260,ST JAMES PLACE,260 ST JAMES PLACE,11238,Brooklyn,Indoor Sewage,Sewage Leak,2020-09-28,40.682457,-73.96360200000001,Clinton Hill,bedford stuyvesant - crown heights
60629,13-62,GIPSON STREET,13-62 GIPSON STREET,11691,Queens,Indoor Sewage,Sewage Leak,2020-09-30,40.607762,-73.758147,Far Rockaway-Bayswater,rockaway
60640,1075,GRAND CONCOURSE,1075 GRAND CONCOURSE,10452,Bronx,Indoor Sewage,Sewage Leak,2020-10-01,40.831447999999995,-73.920162,West Concourse,high bridge - morrisania
60650,90,WILSON AVENUE,90 WILSON AVENUE,11237,Brooklyn,Indoor Sewage,Sewage Leak,2020-09-29,40.701871000000004,-73.92779300000001,Bushwick South,williamsburg - bushwick
60656,116-25,134 STREET,116-25 134 STREET,11420,Queens,Indoor Sewage,Sewage Leak,2020-10-01,40.678237,-73.806032,South Ozone Park,southwest queens
60658,558A,MONROE STREET,558A MONROE STREET,11221,Brooklyn,Indoor Sewage,Sewage Leak,2020-11-30,40.687226,-73.935233,Stuyvesant Heights,williamsburg - bushwick
60667,111-48B,LEFFERTS BOULEVARD,111-48B LEFFERTS BOULEVARD,11420,Queens,Indoor Sewage,Sewage Leak,2020-10-02,40.680205,-73.821223,South Ozone Park,southwest queens
60756,1115,ROGERS AVENUE,1115 ROGERS AVENUE,11226,Brooklyn,Indoor Sewage,Sewage Leak,2020-10-07,40.642568,-73.951585,Erasmus,east flatbush - flatbush
60757,2139,BELMONT AVENUE,2139 BELMONT AVENUE,10457,Bronx,Indoor Sewage,Sewage Leak,2020-10-07,40.849839,-73.88901800000001,East Tremont,crotona -tremont
60762,1117,ROGERS AVENUE,1117 ROGERS AVENUE,11226,Brooklyn,Indoor Sewage,Sewage Leak,2020-10-08,40.64253,-73.951582,Erasmus,east flatbush - flatbush
60766,458,REVERE AVENUE,458 REVERE AVENUE,10465,Bronx,Indoor Sewage,Sewage Leak,2020-10-08,40.821203000000004,-73.819634,Schuylerville-Throgs Neck-Edgewater Park,pelham - throgs neck
60798,61,WALL STREET,61 WALL STREET,10301,Staten Island,Indoor Sewage,Sewage Leak,2020-10-10,40.643589,-74.078879,West New Brighton-New Brighton-St. George,stapleton - st. george
60804,220,PORT RICHMOND AVENUE,220 PORT RICHMOND AVENUE,10302,Staten Island,Indoor Sewage,Sewage Leak,2020-10-11,40.635853999999995,-74.134896,Port Richmond,port richmond
60805,220,PORT RICHMOND AVENUE,220 PORT RICHMOND AVENUE,10302,Staten Island,Indoor Sewage,Sewage Leak,2020-10-11,40.635853999999995,-74.134896,Port Richmond,port richmond
60822,144-44,SANFORD AVENUE,144-44 SANFORD AVENUE,11355,Queens,Indoor Sewage,Sewage Leak,2020-10-12,40.759014,-73.820081,East Flushing,flushing - clearview
60838,601,WEST  132 STREET,601 WEST  132 STREET,10027,Manhattan,Indoor Sewage,Sewage Leak,2020-10-13,40.818402,-73.956992,Manhattanville,central harlem - morningside heights
60857,106-09,SUTPHIN BOULEVARD,106-09 SUTPHIN BOULEVARD,11435,Queens,Indoor Sewage,Sewage Leak,2020-10-14,40.694906,-73.802623,Jamaica,jamaica
60859,1250,LELAND AVENUE,1250 LELAND AVENUE,10472,Bronx,Indoor Sewage,Sewage Leak,2020-10-14,40.831518,-73.863392,Soundview-Bruckner,pelham - throgs neck
60888,106-09,SUTPHIN BOULEVARD,106-09 SUTPHIN BOULEVARD,11435,Queens,Indoor Sewage,Sewage Leak,2020-10-16,40.694906,-73.802623,Jamaica,jamaica
60889,380,LEXINGTON AVENUE,380 LEXINGTON AVENUE,11216,Brooklyn,Indoor Sewage,Sewage Leak,2020-10-16,40.688206,-73.94626600000001,Bedford,bedford stuyvesant - crown heights
60900,1631,GRAND AVENUE,1631 GRAND AVENUE,10453,Bronx,Indoor Sewage,Sewage Leak,2020-10-17,40.846708,-73.915726,University Heights-Morris Heights,crotona -tremont
60948,2137,BELMONT AVENUE,2137 BELMONT AVENUE,10457,Bronx,Indoor Sewage,Sewage Leak,2020-10-20,40.849806,-73.889036,East Tremont,crotona -tremont
60953,55-30,98 PLACE,55-30 98 PLACE,11368,Queens,Indoor Sewage,Sewage Leak,2020-10-21,40.738714,-73.861746,Corona,west queens
60958,337,EAST   21 STREET,337 EAST   21 STREET,10010,Manhattan,Indoor Sewage,Sewage Leak,2020-10-21,40.73596,-73.980295,Gramercy,gramercy park - murray hill
60973,4,LUDWIG LANE,4 LUDWIG LANE,10303,Staten Island,Indoor Sewage,Sewage Leak,2020-10-22,40.621984999999995,-74.158372,Mariner's Harbor-Arlington-Port Ivory-Graniteville,port richmond
60998,1117,ROGERS AVENUE,1117 ROGERS AVENUE,11226,Brooklyn,Indoor Sewage,Sewage Leak,2020-10-23,40.64253,-73.951582,Erasmus,east flatbush - flatbush
61001,131,WEST 135 STREET,131 WEST 135 STREET,10030,Manhattan,Indoor Sewage,Sewage Leak,2020-10-23,40.814648999999996,-73.942121,Central Harlem North-Polo Grounds,central harlem - morningside heights
61003,40-15,81 STREET,40-15 81 STREET,11373,Queens,Indoor Sewage,Sewage Leak,2020-10-23,40.747127,-73.884772,Elmhurst,west queens
61005,67-82,SELFRIDGE STREET,67-82 SELFRIDGE STREET,11375,Queens,Indoor Sewage,Sewage Leak,2020-11-16,40.714125,-73.856801,Forest Hills,ridgewood -forest hills
61016,87,HAMILTON PLACE,87 HAMILTON PLACE,10031,Manhattan,Indoor Sewage,Sewage Leak,2020-10-23,40.823008,-73.95067,Hamilton Heights,washington heights
61017,4,LUDWIG LANE,4 LUDWIG LANE,10303,Staten Island,Indoor Sewage,Sewage Leak,2020-10-24,40.621984999999995,-74.158372,Mariner's Harbor-Arlington-Port Ivory-Graniteville,port richmond
61020,23,NUNZIE COURT,23 NUNZIE COURT,10303,Staten Island,Indoor Sewage,Sewage Leak,2020-11-16,40.630414,-74.154372,Mariner's Harbor-Arlington-Port Ivory-Graniteville,port richmond
61024,24-14,149 STREET,24-14 149 STREET,11357,Queens,Indoor Sewage,Sewage Leak,2020-10-24,40.776928000000005,-73.817588,Murray Hill,flushing - clearview
61041,73,COLUMBIA STREET,73 COLUMBIA STREET,11201,Brooklyn,Indoor Sewage,Sewage Leak,2020-10-25,40.689309,-74.00062700000001,Carroll Gardens-Columbia Street-Red Hook,downtown - heights - slope
61054,609,EAST   96 STREET,609 EAST   96 STREET,11236,Brooklyn,Indoor Sewage,Sewage Leak,2020-10-27,40.653651,-73.913166,Rugby-Remsen Village,canarsie - flatlands
61071,2856,WEBB AVENUE,2856 WEBB AVENUE,10468,Bronx,Indoor Sewage,Sewage Leak,2020-10-28,40.873363,-73.900622,Van Cortlandt Village,fordham - bronx pk
61075,39,KENMORE PLACE,39 KENMORE PLACE,11226,Brooklyn,Indoor Sewage,Sewage Leak,2020-11-18,40.653488,-73.960587,Flatbush,east flatbush - flatbush
61104,60-03,ELIOT AVENUE,60-03 ELIOT AVENUE,11378,Queens,Indoor Sewage,Sewage Leak,2020-10-29,40.712962,-73.90459399999999,Maspeth,west queens
61124,1,POST COURT,1 POST COURT,11229,Brooklyn,Indoor Sewage,Sewage Leak,2020-11-18,40.585772999999996,-73.92479,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,coney island - sheepshead bay
61125,141-40,NORTHERN BOULEVARD,141-40 NORTHERN BOULEVARD,11354,Queens,Indoor Sewage,Sewage Leak,2020-10-30,40.764390999999996,-73.825539,Flushing,flushing - clearview
61127,225,WEST  232 STREET,225 WEST  232 STREET,10463,Bronx,Indoor Sewage,Sewage Leak,2020-10-30,40.880352,-73.904318,Spuyten Duyvil-Kingsbridge,kingsbridge - riverdale
61151,129,WEST  197 STREET,129 WEST  197 STREET,10468,Bronx,Indoor Sewage,Sewage Leak,2020-11-17,40.872215999999995,-73.90045699999999,Van Cortlandt Village,fordham - bronx pk
61158,149-16,84 ROAD,149-16 84 ROAD,11435,Queens,Indoor Sewage,Sewage Leak,2020-11-01,40.712669,-73.810355,Briarwood-Jamaica Hills,jamaica
61167,99-08,25 AVENUE,99-08 25 AVENUE,11369,Queens,Indoor Sewage,Sewage Leak,2020-11-02,40.764733,-73.870648,East Elmhurst,west queens
61172,85,LUDLOW STREET,85 LUDLOW STREET,10002,Manhattan,Indoor Sewage,Sewage Leak,2020-11-03,40.718164,-73.989347,Chinatown,lower east side
61190,220-49,138 AVENUE,220-49 138 AVENUE,11413,Queens,Indoor Sewage,Sewage Leak,2020-11-04,40.673417,-73.75046400000001,Laurelton,southeast queens
61214,2053,82 STREET,2053 82 STREET,11214,Brooklyn,Indoor Sewage,Sewage Leak,2020-11-07,40.606202,-73.994731,Bensonhurst West,bensonhurst - bay ridge
61225,614,HALSEY STREET,614 HALSEY STREET,11233,Brooklyn,Indoor Sewage,Sewage Leak,2020-11-08,40.684086,-73.929951,Stuyvesant Heights,bedford stuyvesant - crown heights
61242,69-12,ELIOT AVENUE,69-12 ELIOT AVENUE,11379,Queens,Indoor Sewage,Sewage Leak,2020-11-09,40.719691,-73.89064499999999,Middle Village,ridgewood -forest hills
61250,205-15,112 AVENUE,205-15 112 AVENUE,11412,Queens,Indoor Sewage,Sewage Leak,2020-11-25,40.704042,-73.75079699999999,Queens Village,jamaica
61312,1727,NOSTRAND AVENUE,1727 NOSTRAND AVENUE,11226,Brooklyn,Indoor Sewage,Sewage Leak,2020-11-12,40.643797,-73.94881,Erasmus,east flatbush - flatbush
61326,2400,7 AVENUE,2400 7 AVENUE,10030,Manhattan,Indoor Sewage,Sewage Leak,2020-12-01,40.818535,-73.941356,Central Harlem North-Polo Grounds,central harlem - morningside heights
61331,128,LINDEN BOULEVARD,128 LINDEN BOULEVARD,11226,Brooklyn,Indoor Sewage,Sewage Leak,2020-12-01,40.652404,-73.954112,Prospect Lefferts Gardens-Wingate,east flatbush - flatbush
61341,346,EAST  173 STREET,346 EAST  173 STREET,10457,Bronx,Indoor Sewage,Sewage Leak,2020-11-14,40.843477,-73.905394,Mount Hope,crotona -tremont
61344,1049,MONTGOMERY STREET,1049 MONTGOMERY STREET,11213,Brooklyn,Indoor Sewage,Sewage Leak,2020-11-14,40.664249,-73.930033,Crown Heights South,bedford stuyvesant - crown heights
